package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
fiber-storage,46769224.0,fiber-storage,True,True,True,stars+forks+downloads
omniauth-auth0,46723831.0,omniauth-auth0,True,True,True,stars+forks+downloads
aws-sdk-ivs,46562729.0,aws-sdk-ivs,False,False,True,downloads
valid_email,46529633.0,valid_email,True,True,True,stars+forks+downloads
fog-softlayer,46520586.0,fog-softlayer,False,False,True,downloads
opentelemetry-instrumentation-rack,46310551.0,opentelemetry-instrumentation-rack,True,True,True,stars+forks+downloads
batch-loader,46309452.0,batch-loader,True,True,True,stars+forks+downloads
deprecation_toolkit,46280193.0,deprecation_toolkit,False,False,True,downloads
serverspec,46271431.0,serverspec,False,False,True,downloads
slim-rails,46223446.0,slim-rails,False,True,True,forks+downloads
ecma-re-validator,46123265.0,ecma-re-validator,True,True,True,stars+forks+downloads
sidekiq-scheduler,46010005.0,sidekiq-scheduler,True,True,True,stars+forks+downloads
dpl,46009408.0,dpl,False,False,True,downloads
holidays,45998862.0,holidays,False,False,True,downloads
down,45755152.0,down,True,True,True,stars+forks+downloads
ruby-openai,45712883.0,ruby-openai,True,True,True,stars+forks+downloads
grape-swagger,45604150.0,grape-swagger,True,True,True,stars+forks+downloads
faye-websocket,45558730.0,faye-websocket,True,True,True,stars+forks+downloads
train-core,45549567.0,train-core,True,True,True,stars+forks+downloads
logstash-event,45377041.0,logstash-event,True,True,True,stars+forks+downloads
executable-hooks,45287716.0,executable-hooks,False,False,True,downloads
aws-sdk-appflow,45092842.0,aws-sdk-appflow,False,False,True,downloads
gettext_i18n_rails,45058781.0,gettext_i18n_rails,True,True,True,stars+forks+downloads
aws-sdk-locationservice,45058539.0,aws-sdk-locationservice,False,False,True,downloads
zendesk_api,44970940.0,zendesk_api,True,True,True,stars+forks+downloads
fog-profitbricks,44934092.0,fog-profitbricks,False,False,True,downloads
aws-sdk-redshiftdataapiservice,44702321.0,aws-sdk-redshiftdataapiservice,False,False,True,downloads
mini_histogram,44652027.0,mini_histogram,True,True,True,stars+forks+downloads
aws-sdk-networkfirewall,44578406.0,aws-sdk-networkfirewall,False,False,True,downloads
pusher,44551759.0,pusher,False,True,True,forks+downloads
aws-sdk-identitystore,44502322.0,aws-sdk-identitystore,False,False,True,downloads
fog-sakuracloud,44410773.0,fog-sakuracloud,False,False,True,downloads
chronic_duration,44340153.0,chronic_duration,False,False,True,downloads
analytics-ruby,44288660.0,analytics-ruby,True,True,True,stars+forks+downloads
gitaly,44234667.0,gitaly,True,True,True,stars+forks+downloads
inflection,44210334.0,inflection,True,True,True,stars+forks+downloads
rubocop-graphql,44184482.0,rubocop-graphql,True,True,True,stars+forks+downloads
fog-radosgw,44172378.0,fog-radosgw,False,False,True,downloads
google-gax,44132721.0,google-gax,False,False,True,downloads
google-logging-utils,44093112.0,google-logging-utils,True,True,True,stars+forks+downloads
doorkeeper-openid_connect,44071698.0,doorkeeper-openid_connect,True,True,True,stars+forks+downloads
aws-sdk-braket,44047459.0,aws-sdk-braket,False,False,True,downloads
fission,44041581.0,fission,False,False,True,downloads
aws-sdk-ssoadmin,43985770.0,aws-sdk-ssoadmin,False,False,True,downloads
scenic,43963163.0,scenic,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-action_pack,43947338.0,opentelemetry-instrumentation-action_pack,True,True,True,stars+forks+downloads
fog-openstack,43909856.0,fog-openstack,True,True,True,stars+forks+downloads
rly,43868222.0,rly,False,False,True,downloads
iniparse,43862444.0,iniparse,True,True,True,stars+forks+downloads
sitemap_generator,43833506.0,sitemap_generator,True,False,True,stars+downloads
prometheus-client-mmap,43735857.0,prometheus-client-mmap,True,True,True,stars+forks+downloads
danger-gitlab,43641735.0,danger-gitlab,True,True,True,stars+forks+downloads
vegas,43589716.0,vegas,True,True,True,stars+forks+downloads
cucumber-tag-expressions,43580251.0,cucumber-tag-expressions,True,True,True,stars+forks+downloads
pry-doc,43466390.0,pry-doc,True,False,True,stars+downloads
fog-vmfusion,43432817.0,fog-vmfusion,False,False,True,downloads
cucumber-cucumber-expressions,43412795.0,cucumber-cucumber-expressions,True,True,True,stars+forks+downloads
fog-terremark,43407014.0,fog-terremark,False,False,True,downloads
cucumber-html-formatter,43385019.0,cucumber-html-formatter,True,True,True,stars+forks+downloads
fog-voxel,43376680.0,fog-voxel,False,False,True,downloads
simple_po_parser,43145521.0,simple_po_parser,True,True,True,stars+forks+downloads
fluent-plugin-kafka,43119485.0,fluent-plugin-kafka,False,False,True,downloads
fog-ecloud,43103610.0,fog-ecloud,False,False,True,downloads
invisible_captcha,43103301.0,invisible_captcha,True,True,True,stars+forks+downloads
cookiejar,42993783.0,cookiejar,True,True,True,stars+forks+downloads
jekyll,42951998.0,jekyll,True,True,True,stars+forks+downloads
rubocop-rake,42937937.0,rubocop-rake,True,True,True,stars+forks+downloads
acme-client,42936498.0,acme-client,True,True,True,stars+forks+downloads
fog-storm_on_demand,42911893.0,fog-storm_on_demand,False,False,True,downloads
user_agent_parser,42831830.0,user_agent_parser,False,False,True,downloads
serverengine,42553994.0,serverengine,True,True,True,stars+forks+downloads
simple_oauth,42542136.0,simple_oauth,True,True,True,stars+forks+downloads
devise_invitable,42539583.0,devise_invitable,True,True,True,stars+forks+downloads
pagy,42531318.0,pagy,True,True,True,stars+forks+downloads
aws-sdk-timestreamquery,42331263.0,aws-sdk-timestreamquery,False,False,True,downloads
aws-sdk-timestreamwrite,42314682.0,aws-sdk-timestreamwrite,False,False,True,downloads
fog-atmos,42272966.0,fog-atmos,False,False,True,downloads
chartkick,42269190.0,chartkick,True,True,True,stars+forks+downloads
watir,42255548.0,watir,False,False,True,downloads
net-telnet,42225887.0,net-telnet,False,False,True,downloads
elastic-transport,42216228.0,elastic-transport,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-sidekiq,42208013.0,opentelemetry-instrumentation-sidekiq,True,True,True,stars+forks+downloads
fog-serverlove,42172951.0,fog-serverlove,False,False,True,downloads
aws-sdk-s3outposts,42130257.0,aws-sdk-s3outposts,False,False,True,downloads
danger-plugin-api,42112362.0,danger-plugin-api,False,False,True,downloads
aws-sdk-auditmanager,42100725.0,aws-sdk-auditmanager,False,False,True,downloads
aws-sdk-ecrpublic,42065259.0,aws-sdk-ecrpublic,False,False,True,downloads
rack-contrib,42062050.0,rack-contrib,True,True,True,stars+forks+downloads
aws-sdk-devopsguru,42060264.0,aws-sdk-devopsguru,False,False,True,downloads
aws-sdk-appregistry,41933838.0,aws-sdk-appregistry,False,False,True,downloads
aws-sdk-iotwireless,41799059.0,aws-sdk-iotwireless,False,False,True,downloads
akismet,41699831.0,akismet,True,True,True,stars+forks+downloads
aws-sdk-prometheusservice,41646577.0,aws-sdk-prometheusservice,False,False,True,downloads
cbor,41638751.0,cbor,True,True,True,stars+forks+downloads
mechanize,41634486.0,mechanize,False,True,True,forks+downloads
opentelemetry-instrumentation-active_record,41537517.0,opentelemetry-instrumentation-active_record,True,True,True,stars+forks+downloads
gitlab-styles,41490759.0,gitlab-styles,True,True,True,stars+forks+downloads
retryable,41472536.0,retryable,True,True,True,stars+forks+downloads
aws-sdk-greengrassv2,41453654.0,aws-sdk-greengrassv2,False,False,True,downloads
aws-sdk-customerprofiles,41359314.0,aws-sdk-customerprofiles,False,False,True,downloads
sfl,41357421.0,sfl,False,False,True,downloads
fog-riakcs,41292117.0,fog-riakcs,False,False,True,downloads
js_regex,41258326.0,js_regex,True,True,True,stars+forks+downloads
google-apis-generator,41224455.0,google-apis-generator,False,False,True,downloads
aws-sdk-mwaa,41183487.0,aws-sdk-mwaa,False,False,True,downloads
curb,41174682.0,curb,True,False,True,stars+downloads
aws-sdk-gluedatabrew,41142103.0,aws-sdk-gluedatabrew,False,False,True,downloads
fog-powerdns,41138041.0,fog-powerdns,False,False,True,downloads
aws-sdk-lexmodelsv2,41104443.0,aws-sdk-lexmodelsv2,False,False,True,downloads
rails-observers,41103754.0,rails-observers,True,True,True,stars+forks+downloads
stringex,41082489.0,stringex,True,True,True,stars+forks+downloads
capistrano-rails,41050678.0,capistrano-rails,True,True,True,stars+forks+downloads
puma_worker_killer,41031604.0,puma_worker_killer,True,False,True,stars+downloads
opentelemetry-instrumentation-net_http,41018790.0,opentelemetry-instrumentation-net_http,True,True,True,stars+forks+downloads
net-http-digest_auth,41003698.0,net-http-digest_auth,False,False,True,downloads
aws-sdk-iotdeviceadvisor,40996521.0,aws-sdk-iotdeviceadvisor,False,False,True,downloads
aws-sdk-sagemakeredgemanager,40992644.0,aws-sdk-sagemakeredgemanager,False,False,True,downloads
aws-sdk-emrcontainers,40973778.0,aws-sdk-emrcontainers,False,False,True,downloads
google-apis-discovery_v1,40942873.0,google-apis-discovery_v1,False,False,True,downloads
fastlane-sirp,40786781.0,fastlane-sirp,True,True,True,stars+forks+downloads
aws-sdk-wellarchitected,40782528.0,aws-sdk-wellarchitected,False,False,True,downloads
em-http-request,40782283.0,em-http-request,True,True,True,stars+forks+downloads
path_expander,40767333.0,path_expander,True,True,True,stars+forks+downloads
benchmark-memory,40391603.0,benchmark-memory,True,True,True,stars+forks+downloads
cose,40355109.0,cose,True,True,True,stars+forks+downloads
em-socksify,40311456.0,em-socksify,True,True,True,stars+forks+downloads
sysrandom,40309307.0,sysrandom,False,False,True,downloads
opentelemetry-instrumentation-faraday,40292618.0,opentelemetry-instrumentation-faraday,True,True,True,stars+forks+downloads
aws-sdk-amplifybackend,40227709.0,aws-sdk-amplifybackend,False,False,True,downloads
audited,40194498.0,audited,True,True,True,stars+forks+downloads
aws-sdk-lexruntimev2,40192980.0,aws-sdk-lexruntimev2,False,False,True,downloads
aws-sdk-healthlake,40157280.0,aws-sdk-healthlake,False,False,True,downloads
aws-sdk-appintegrationsservice,40127909.0,aws-sdk-appintegrationsservice,False,False,True,downloads
aws-sdk-sagemakerfeaturestoreruntime,40117019.0,aws-sdk-sagemakerfeaturestoreruntime,False,False,True,downloads
sass-embedded,40108934.0,sass-embedded,True,True,True,stars+forks+downloads
regexp_property_values,40078348.0,regexp_property_values,True,True,True,stars+forks+downloads
aws-sdk-connectcontactlens,40044634.0,aws-sdk-connectcontactlens,False,False,True,downloads
openssl-signature_algorithm,40001498.0,openssl-signature_algorithm,True,True,True,stars+forks+downloads
ox,39995611.0,ox,True,True,True,stars+forks+downloads
honeybadger,39985119.0,honeybadger,True,True,True,stars+forks+downloads
aws-sdk-lookoutforvision,39974050.0,aws-sdk-lookoutforvision,False,False,True,downloads
metaclass,39764087.0,metaclass,True,True,True,stars+forks+downloads
i18n-js,39687094.0,i18n-js,True,True,True,stars+forks+downloads
webauthn,39685414.0,webauthn,True,True,True,stars+forks+downloads
ltsv,39652115.0,ltsv,False,False,True,downloads
after_commit_everywhere,39591454.0,after_commit_everywhere,True,True,True,stars+forks+downloads
omniauth-twitter,39539294.0,omniauth-twitter,True,True,True,stars+forks+downloads
email_reply_trimmer,39506913.0,email_reply_trimmer,True,True,True,stars+forks+downloads
html2text,39472779.0,html2text,True,True,True,stars+forks+downloads
character_set,39463728.0,character_set,True,True,True,stars+forks+downloads
truncato,39462343.0,truncato,True,True,True,stars+forks+downloads
groupdate,39456588.0,groupdate,True,True,True,stars+forks+downloads
vmstat,39426455.0,vmstat,True,True,True,stars+forks+downloads
android_key_attestation,39410307.0,android_key_attestation,True,True,True,stars+forks+downloads
pusher-signature,39378516.0,pusher-signature,False,False,True,downloads
rack-ssl,39373380.0,rack-ssl,True,False,True,stars+downloads
opentelemetry-instrumentation-active_support,39313663.0,opentelemetry-instrumentation-active_support,True,True,True,stars+forks+downloads
tpm-key_attestation,39256795.0,tpm-key_attestation,True,True,True,stars+forks+downloads
safety_net_attestation,39251708.0,safety_net_attestation,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-redis,39190620.0,opentelemetry-instrumentation-redis,True,True,True,stars+forks+downloads
re2,39044256.0,re2,True,True,True,stars+forks+downloads
reek,39022801.0,reek,False,False,True,downloads
business_time,39003767.0,business_time,True,True,True,stars+forks+downloads
solargraph,38993051.0,solargraph,True,True,True,stars+forks+downloads
kwalify,38926875.0,kwalify,False,False,True,downloads
azure-storage-common,38871225.0,azure-storage-common,True,True,True,stars+forks+downloads
poltergeist,38868511.0,poltergeist,False,True,True,forks+downloads
ruby-next-core,38859611.0,ruby-next-core,True,True,True,stars+forks+downloads
cocoon,38817527.0,cocoon,True,True,True,stars+forks+downloads
io-event,38773082.0,io-event,True,True,True,stars+forks+downloads
pyu-ruby-sasl,38759753.0,pyu-ruby-sasl,True,True,True,stars+forks+downloads
dry-cli,38712605.0,dry-cli,True,True,True,stars+forks+downloads
inifile,38692218.0,inifile,False,False,True,downloads
ancestry,38681758.0,ancestry,True,True,True,stars+forks+downloads
unleash,38604919.0,unleash,False,False,True,downloads
mixlib-versioning,38485199.0,mixlib-versioning,True,True,True,stars+forks+downloads
aws-sdk-iotfleethub,38482348.0,aws-sdk-iotfleethub,False,False,True,downloads
aws-sdk-lookoutequipment,38411558.0,aws-sdk-lookoutequipment,False,False,True,downloads
rubypants,38393208.0,rubypants,True,True,True,stars+forks+downloads
gitlab_omniauth-ldap,38317702.0,gitlab_omniauth-ldap,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-action_view,38289701.0,opentelemetry-instrumentation-action_view,True,True,True,stars+forks+downloads
aws-sdk-mgn,38272943.0,aws-sdk-mgn,False,False,True,downloads
react-rails,38198289.0,react-rails,False,False,True,downloads
vite_ruby,38194024.0,vite_ruby,True,True,True,stars+forks+downloads
polyamorous,38144426.0,polyamorous,False,False,True,downloads
rubocop-minitest,38142021.0,rubocop-minitest,True,True,True,stars+forks+downloads
webrobots,38118041.0,webrobots,False,False,True,downloads
opentelemetry-instrumentation-rails,38117689.0,opentelemetry-instrumentation-rails,True,True,True,stars+forks+downloads
version_sorter,38111066.0,version_sorter,True,True,True,stars+forks+downloads
asciidoctor-plantuml,37951868.0,asciidoctor-plantuml,True,True,True,stars+forks+downloads
gitlab-license,37907228.0,gitlab-license,True,True,True,stars+forks+downloads
aws-sdk-lookoutmetrics,37866667.0,aws-sdk-lookoutmetrics,False,False,True,downloads
aws-sdk-fis,37858172.0,aws-sdk-fis,False,False,True,downloads
aws-sdk-apprunner,37739669.0,aws-sdk-apprunner,False,False,True,downloads
fog-rackspace,37735559.0,fog-rackspace,False,False,True,downloads
gitlab-dangerfiles,37621861.0,gitlab-dangerfiles,True,True,True,stars+forks+downloads
aws-sdk-finspacedata,37608546.0,aws-sdk-finspacedata,False,False,True,downloads
pkg-config,37600673.0,pkg-config,False,False,True,downloads
moneta,37587571.0,moneta,False,False,True,downloads
creole,37547402.0,creole,True,True,True,stars+forks+downloads
aws-sdk-ssmincidents,37535532.0,aws-sdk-ssmincidents,False,False,True,downloads
phony,37529586.0,phony,True,False,True,stars+downloads
flipper-ui,37501242.0,flipper-ui,True,True,True,stars+forks+downloads
sinatra-contrib,37476590.0,sinatra-contrib,True,False,True,stars+downloads
jekyll-sass-converter,37471782.0,jekyll-sass-converter,True,True,True,stars+forks+downloads
awrence,37436933.0,awrence,False,False,True,downloads
prime,37360565.0,prime,True,True,True,stars+forks+downloads
deckar01-task_list,37355720.0,deckar01-task_list,True,True,True,stars+forks+downloads
aws-sdk-honeycode,37345155.0,aws-sdk-honeycode,False,False,True,downloads
expression_parser,37344255.0,expression_parser,True,True,True,stars+forks+downloads
validates_hostname,37278857.0,validates_hostname,True,True,True,stars+forks+downloads
pact-support,37252574.0,pact-support,True,True,True,stars+forks+downloads
org-ruby,37244807.0,org-ruby,True,True,True,stars+forks+downloads
amazing_print,37172932.0,amazing_print,True,True,True,stars+forks+downloads
wikicloth,37080384.0,wikicloth,True,True,True,stars+forks+downloads
rails_stdout_logging,37072885.0,rails_stdout_logging,False,True,True,forks+downloads
pact-mock_service,36980791.0,pact-mock_service,True,True,True,stars+forks+downloads
settingslogic,36948054.0,settingslogic,False,False,True,downloads
zip-zip,36919061.0,zip-zip,False,False,True,downloads
pact,36876365.0,pact,True,True,True,stars+forks+downloads
timfel-krb5-auth,36853888.0,timfel-krb5-auth,True,True,True,stars+forks+downloads
