package,version,documentation,doc_coverage_pct,obtainable_by_download,download_url,size_kb
factory_bot_rails,6.5.1,in the package,0.0,Yes,https://rubygems.org/downloads/factory_bot_rails-6.5.1.gem,12.5
factory_girl,4.9.0,in the package,2.6,Yes,https://rubygems.org/downloads/factory_girl-4.9.0.gem,40.0
factory_girl_rails,4.9.0,in the package,0.0,Yes,https://rubygems.org/downloads/factory_girl_rails-4.9.0.gem,44.5
fake_ftp,0.3.0,in the package,0.0,Yes,https://rubygems.org/downloads/fake_ftp-0.3.0.gem,92.5
fakefs,3.2.1,in the package,32.3,Yes,https://rubygems.org/downloads/fakefs-3.2.1.gem,32.0
faker,3.8.0,in the package,71.6,Yes,https://rubygems.org/downloads/faker-3.8.0.gem,1328.0
fakeredis,0.9.2,in the package,3.6,Yes,https://rubygems.org/downloads/fakeredis-0.9.2.gem,43.0
fakeweb,1.3.0,in the package,18.8,Yes,https://rubygems.org/downloads/fakeweb-1.3.0.gem,57.0
falcon,0.57.0,in the package,84.8,Yes,https://rubygems.org/downloads/falcon-0.57.0.gem,44.0
faraday,2.14.3,in the package,34.4,Yes,https://rubygems.org/downloads/faraday-2.14.3.gem,74.0
faraday-cookie_jar,0.0.8,in the package,0.0,Yes,https://rubygems.org/downloads/faraday-cookie_jar-0.0.8.gem,7.5
faraday-em_http,2.0.1,in the package,32.3,Yes,https://rubygems.org/downloads/faraday-em_http-2.0.1.gem,9.0
faraday-em_synchrony,1.0.1,in the package,40.0,Yes,https://rubygems.org/downloads/faraday-em_synchrony-1.0.1.gem,8.5
faraday-encoding,0.0.6,in the package,66.7,Yes,https://rubygems.org/downloads/faraday-encoding-0.0.6.gem,8.5
faraday-excon,2.4.0,in the package,10.0,Yes,https://rubygems.org/downloads/faraday-excon-2.4.0.gem,7.5
faraday-follow_redirects,0.5.0,in the package,15.4,Yes,https://rubygems.org/downloads/faraday-follow_redirects-0.5.0.gem,9.0
faraday-gzip,3.1.0,in the package,75.0,Yes,https://rubygems.org/downloads/faraday-gzip-3.1.0.gem,8.5
faraday-http-cache,2.7.0,in the package,76.7,Yes,https://rubygems.org/downloads/faraday-http-cache-2.7.0.gem,26.5
faraday-httpclient,2.0.2,in the package,66.7,Yes,https://rubygems.org/downloads/faraday-httpclient-2.0.2.gem,7.5
faraday-mashify,1.0.3,in the package,66.7,Yes,https://rubygems.org/downloads/faraday-mashify-1.0.3.gem,7.5
faraday-multipart,1.2.0,in the package,65.2,Yes,https://rubygems.org/downloads/faraday-multipart-1.2.0.gem,10.5
faraday-net_http,3.4.4,in the package,0.0,Yes,https://rubygems.org/downloads/faraday-net_http-3.4.4.gem,8.0
faraday-net_http_persistent,2.3.1,in the package,0.0,Yes,https://rubygems.org/downloads/faraday-net_http_persistent-2.3.1.gem,8.5
faraday-patron,2.0.2,in the package,0.0,Yes,https://rubygems.org/downloads/faraday-patron-2.0.2.gem,7.0
faraday-rack,2.1.3,in the package,0.0,Yes,https://rubygems.org/downloads/faraday-rack-2.1.3.gem,7.0
faraday-retry,2.4.0,in the package,20.0,Yes,https://rubygems.org/downloads/faraday-retry-2.4.0.gem,11.5
faraday-typhoeus,2.0.0,in the package,18.2,Yes,https://rubygems.org/downloads/faraday-typhoeus-2.0.0.gem,8.5
faraday_middleware,1.2.1,in the package,11.0,Yes,https://rubygems.org/downloads/faraday_middleware-1.2.1.gem,17.0
faraday_middleware-aws-sigv4,1.0.1,in the package,0.0,Yes,https://rubygems.org/downloads/faraday_middleware-aws-sigv4-1.0.1.gem,8.5
faraday_middleware-multi_json,0.0.6,in the package,0.0,Yes,https://rubygems.org/downloads/faraday_middleware-multi_json-0.0.6.gem,7.5
fast-mcp,1.6.0,in the package,59.3,Yes,https://rubygems.org/downloads/fast-mcp-1.6.0.gem,30.0
fast_blank,1.0.1,in the package,,Yes,https://rubygems.org/downloads/fast_blank-1.0.1.gem,8.5
fast_gettext,4.1.1,in the package,20.9,Yes,https://rubygems.org/downloads/fast_gettext-4.1.1.gem,29.5
fastimage,2.4.1,in the package,14.1,Yes,https://rubygems.org/downloads/fastimage-2.4.1.gem,18.0
fastlane,2.239.0,in the package,16.5,Yes,https://rubygems.org/downloads/fastlane-2.239.0.gem,1164.5
fastlane-plugin-appcenter,2.1.3,in the package,35.9,Yes,https://rubygems.org/downloads/fastlane-plugin-appcenter-2.1.3.gem,23.5
fastlane-plugin-firebase_app_distribution,1.0.0,in the package,8.9,Yes,https://rubygems.org/downloads/fastlane-plugin-firebase_app_distribution-1.0.0.gem,22.5
fastlane-plugin-ruby,0.1.3,in the package,0.0,Yes,https://rubygems.org/downloads/fastlane-plugin-ruby-0.1.3.gem,5.5
fastlane-plugin-sentry,2.6.3,in the package,1.2,Yes,https://rubygems.org/downloads/fastlane-plugin-sentry-2.6.3.gem,41061.0
fastlane-sirp,1.1.0,in the package,85.7,Yes,https://rubygems.org/downloads/fastlane-sirp-1.1.0.gem,37.5
fastly,17.1.0,in the package,97.6,Yes,https://rubygems.org/downloads/fastly-17.1.0.gem,797.0
fauxhai-ng,9.3.0,in the package,8.5,Yes,https://rubygems.org/downloads/fauxhai-ng-9.3.0.gem,511.5
faye,1.4.1,in the package,5.9,Yes,https://rubygems.org/downloads/faye-1.4.1.gem,125.0
faye-websocket,0.12.0,in the package,0.0,Yes,https://rubygems.org/downloads/faye-websocket-0.12.0.gem,19.0
fcm,2.0.3,in the package,8.3,Yes,https://rubygems.org/downloads/fcm-2.0.3.gem,17.5
feedbag,1.0.2,in the package,18.2,Yes,https://rubygems.org/downloads/feedbag-1.0.2.gem,9.0
feedjira,4.0.2,in the package,19.3,Yes,https://rubygems.org/downloads/feedjira-4.0.2.gem,412.0
ferrum,0.18.0,in the package,73.6,Yes,https://rubygems.org/downloads/ferrum-0.18.0.gem,79.5
ffaker,2.25.0,in the package,11.9,Yes,https://rubygems.org/downloads/ffaker-2.25.0.gem,475.0
ffi,1.17.4,in the package,56.7,Yes,https://rubygems.org/downloads/ffi-1.17.4.gem,873.5
ffi-compiler,1.4.2,in the package,1.4,Yes,https://rubygems.org/downloads/ffi-compiler-1.4.2.gem,15.0
ffi-icu,0.6.1,in the package,2.0,Yes,https://rubygems.org/downloads/ffi-icu-0.6.1.gem,25.0
ffi-libarchive,1.1.14,in the package,3.5,Yes,https://rubygems.org/downloads/ffi-libarchive-1.1.14.gem,16.0
ffi-win32-extensions,1.1.0,in the package,60.0,Yes,https://rubygems.org/downloads/ffi-win32-extensions-1.1.0.gem,12.5
ffi-yajl,3.0.1,in the package,14.9,Yes,https://rubygems.org/downloads/ffi-yajl-3.0.1.gem,133.5
fiber-annotation,0.2.0,in the package,66.7,Yes,https://rubygems.org/downloads/fiber-annotation-0.2.0.gem,10.0
fiber-local,1.1.0,in the package,75.0,Yes,https://rubygems.org/downloads/fiber-local-1.1.0.gem,10.5
fiber-storage,1.0.1,in the package,77.8,Yes,https://rubygems.org/downloads/fiber-storage-1.0.1.gem,11.0
fiddle,1.1.8,in the package,27.1,Yes,https://rubygems.org/downloads/fiddle-1.1.8.gem,48.0
field_test,1.0.0,in the package,4.1,Yes,https://rubygems.org/downloads/field_test-1.0.0.gem,18.5
figaro,1.3.0,in the package,0.0,Yes,https://rubygems.org/downloads/figaro-1.3.0.gem,19.0
filelock,1.1.1,in the package,0.0,Yes,https://rubygems.org/downloads/filelock-1.1.1.gem,9.0
filesize,0.2.0,in the package,84.6,Yes,https://rubygems.org/downloads/filesize-0.2.0.gem,8.0
fileutils,1.8.0,in the package,36.4,Yes,https://rubygems.org/downloads/fileutils-1.8.0.gem,22.0
find_a_port,1.0.1,in the package,0.0,Yes,https://rubygems.org/downloads/find_a_port-1.0.1.gem,6.5
firecrawl-sdk,1.17.0,in the package,26.0,Yes,https://rubygems.org/downloads/firecrawl-sdk-1.17.0.gem,22.0
fission,0.5.0,in the package,60.5,Yes,https://rubygems.org/downloads/fission-0.5.0.gem,44.5
fit4ruby,3.13.0,in the package,31.5,Yes,https://rubygems.org/downloads/fit4ruby-3.13.0.gem,65.5
fivemat,1.3.7,in the package,0.0,Yes,https://rubygems.org/downloads/fivemat-1.3.7.gem,10.0
fixture_builder,0.5.2,in the package,2.0,Yes,https://rubygems.org/downloads/fixture_builder-0.5.2.gem,16.5
flag_shih_tzu,1.0.5,in the package,10.0,Yes,https://rubygems.org/downloads/flag_shih_tzu-1.0.5.gem,43.0
flakey_spec_catcher,0.12.1,in the package,10.3,Yes,https://rubygems.org/downloads/flakey_spec_catcher-0.12.1.gem,24.0
flamegraph,0.9.5,in the package,0.0,Yes,https://rubygems.org/downloads/flamegraph-0.9.5.gem,106.0
flatware,2.4.0,in the package,1.4,Yes,https://rubygems.org/downloads/flatware-2.4.0.gem,12.0
flatware-rspec,2.4.0,in the package,0.0,Yes,https://rubygems.org/downloads/flatware-rspec-2.4.0.gem,12.0
flay,2.14.4,in the package,0.0,Yes,https://rubygems.org/downloads/flay-2.14.4.gem,24.0
flexmock,3.0.2,in the package,49.1,Yes,https://rubygems.org/downloads/flexmock-3.0.2.gem,68.0
flipper,1.4.2,in the package,35.1,Yes,https://rubygems.org/downloads/flipper-1.4.2.gem,821.5
flipper-active_record,1.4.2,in the package,38.5,Yes,https://rubygems.org/downloads/flipper-active_record-1.4.2.gem,13.5
flipper-active_support_cache_store,1.4.2,not in the package,0.0,No,,
flipper-redis,1.4.2,in the package,45.2,Yes,https://rubygems.org/downloads/flipper-redis-1.4.2.gem,10.0
flipper-ui,1.4.2,in the package,30.2,Yes,https://rubygems.org/downloads/flipper-ui-1.4.2.gem,320.0
flog,4.9.4,in the package,3.5,Yes,https://rubygems.org/downloads/flog-4.9.4.gem,27.5
fluent-config-regexp-type,1.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-config-regexp-type-1.0.0.gem,10.0
fluent-plugin-aws-elasticsearch-service,2.4.1,in the package,27.3,Yes,https://rubygems.org/downloads/fluent-plugin-aws-elasticsearch-service-2.4.1.gem,10.5
fluent-plugin-cloudwatch-logs,0.15.0,in the package,2.5,Yes,https://rubygems.org/downloads/fluent-plugin-cloudwatch-logs-0.15.0.gem,26.0
fluent-plugin-concat,2.6.2,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-concat-2.6.2.gem,14.5
fluent-plugin-detect-exceptions,0.0.16,in the package,11.5,Yes,https://rubygems.org/downloads/fluent-plugin-detect-exceptions-0.0.16.gem,28.0
fluent-plugin-ec2-metadata,0.1.3,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-ec2-metadata-0.1.3.gem,13.5
fluent-plugin-elasticsearch,6.0.0,in the package,5.9,Yes,https://rubygems.org/downloads/fluent-plugin-elasticsearch-6.0.0.gem,134.5
fluent-plugin-gcloud-pubsub-custom,1.6.0,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-gcloud-pubsub-custom-1.6.0.gem,16.0
fluent-plugin-grafana-loki,1.3.0,in the package,35.3,Yes,https://rubygems.org/downloads/fluent-plugin-grafana-loki-1.3.0.gem,14.5
fluent-plugin-grok-parser,2.6.2,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-grok-parser-2.6.2.gem,27.5
fluent-plugin-ignore-filter,2.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-ignore-filter-2.0.0.gem,8.0
fluent-plugin-kafka,0.19.8,in the package,3.3,Yes,https://rubygems.org/downloads/fluent-plugin-kafka-0.19.8.gem,52.0
fluent-plugin-kinesis,3.7.0,in the package,1.5,Yes,https://rubygems.org/downloads/fluent-plugin-kinesis-3.7.0.gem,35.0
fluent-plugin-kinesis-aggregation,0.4.1,in the package,16.7,Yes,https://rubygems.org/downloads/fluent-plugin-kinesis-aggregation-0.4.1.gem,17.0
fluent-plugin-kubernetes_metadata_filter,3.8.0,in the package,18.9,Yes,https://rubygems.org/downloads/fluent-plugin-kubernetes_metadata_filter-3.8.0.gem,108.0
fluent-plugin-multi-format-parser,1.1.0,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-multi-format-parser-1.1.0.gem,7.0
fluent-plugin-opensearch,1.1.6,in the package,7.6,Yes,https://rubygems.org/downloads/fluent-plugin-opensearch-1.1.6.gem,91.5
fluent-plugin-out-http,1.3.5,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-out-http-1.3.5.gem,16.0
fluent-plugin-prometheus,2.3.0,in the package,15.5,Yes,https://rubygems.org/downloads/fluent-plugin-prometheus-2.3.0.gem,46.5
fluent-plugin-record-modifier,2.2.1,in the package,12.5,Yes,https://rubygems.org/downloads/fluent-plugin-record-modifier-2.2.1.gem,11.5
fluent-plugin-rewrite-tag-filter,2.4.0,in the package,0.0,Yes,https://rubygems.org/downloads/fluent-plugin-rewrite-tag-filter-2.4.0.gem,15.0
fluent-plugin-s3,1.8.6,in the package,2.0,Yes,https://rubygems.org/downloads/fluent-plugin-s3-1.8.6.gem,43.5
fluentd,1.19.3,in the package,5.0,Yes,https://rubygems.org/downloads/fluentd-1.19.3.gem,571.5
fog,2.3.0,in the package,5.7,Yes,https://rubygems.org/downloads/fog-2.3.0.gem,470.0
fog-aliyun,0.4.1,in the package,6.5,Yes,https://rubygems.org/downloads/fog-aliyun-0.4.1.gem,46.5
fog-atmos,0.1.0,in the package,5.5,Yes,https://rubygems.org/downloads/fog-atmos-0.1.0.gem,17.5
fog-aws,3.33.3,in the package,16.3,Yes,https://rubygems.org/downloads/fog-aws-3.33.3.gem,428.5
fog-brightbox,1.12.0,in the package,15.2,Yes,https://rubygems.org/downloads/fog-brightbox-1.12.0.gem,78.5
fog-cloudatcost,0.4.0,in the package,13.3,Yes,https://rubygems.org/downloads/fog-cloudatcost-0.4.0.gem,10.5
fog-core,2.6.0,in the package,20.5,Yes,https://rubygems.org/downloads/fog-core-2.6.0.gem,46.0
fog-dynect,0.5.0,in the package,0.0,Yes,https://rubygems.org/downloads/fog-dynect-0.5.0.gem,17.5
fog-ecloud,0.3.0,in the package,2.0,Yes,https://rubygems.org/downloads/fog-ecloud-0.3.0.gem,63.5
fog-google,1.29.4,in the package,13.2,Yes,https://rubygems.org/downloads/fog-google-1.29.4.gem,127.0
fog-json,1.4.0,in the package,33.3,Yes,https://rubygems.org/downloads/fog-json-1.4.0.gem,8.5
fog-local,0.9.0,in the package,1.8,Yes,https://rubygems.org/downloads/fog-local-0.9.0.gem,13.0
fog-openstack,1.1.5,in the package,1.8,Yes,https://rubygems.org/downloads/fog-openstack-1.1.5.gem,228.0
fog-powerdns,0.2.1,in the package,0.0,Yes,https://rubygems.org/downloads/fog-powerdns-0.2.1.gem,10.5
fog-profitbricks,4.1.1,in the package,0.0,Yes,https://rubygems.org/downloads/fog-profitbricks-4.1.1.gem,79.5
fog-rackspace,0.1.6,in the package,20.8,Yes,https://rubygems.org/downloads/fog-rackspace-0.1.6.gem,225.0
fog-radosgw,0.0.5,in the package,4.2,Yes,https://rubygems.org/downloads/fog-radosgw-0.0.5.gem,13.5
fog-riakcs,0.1.0,in the package,6.6,Yes,https://rubygems.org/downloads/fog-riakcs-0.1.0.gem,17.0
fog-sakuracloud,1.7.5,in the package,1.1,Yes,https://rubygems.org/downloads/fog-sakuracloud-1.7.5.gem,21.0
fog-serverlove,0.1.2,in the package,5.8,Yes,https://rubygems.org/downloads/fog-serverlove-0.1.2.gem,16.0
fog-softlayer,1.1.4,in the package,5.4,Yes,https://rubygems.org/downloads/fog-softlayer-1.1.4.gem,328.0
fog-storm_on_demand,0.1.1,in the package,0.0,Yes,https://rubygems.org/downloads/fog-storm_on_demand-0.1.1.gem,22.5
fog-terremark,0.1.0,in the package,0.6,Yes,https://rubygems.org/downloads/fog-terremark-0.1.0.gem,24.5
fog-vmfusion,0.1.0,in the package,48.6,Yes,https://rubygems.org/downloads/fog-vmfusion-0.1.0.gem,11.0
fog-voxel,0.1.0,in the package,3.4,Yes,https://rubygems.org/downloads/fog-voxel-0.1.0.gem,19.0
fog-vsphere,3.7.3,in the package,5.3,Yes,https://rubygems.org/downloads/fog-vsphere-3.7.3.gem,313.0
fog-xenserver,1.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/fog-xenserver-1.0.0.gem,111.0
fog-xml,0.1.5,in the package,5.0,Yes,https://rubygems.org/downloads/fog-xml-0.1.5.gem,11.0
folio-pagination,0.0.12,in the package,24.1,Yes,https://rubygems.org/downloads/folio-pagination-0.0.12.gem,20.5
font-awesome-rails,4.7.0.1,in the package,20.0,Yes,https://rubygems.org/downloads/font-awesome-rails-4.7.0.1.gem,623.0
font-awesome-sass,6.7.2,in the package,9.1,Yes,https://rubygems.org/downloads/font-awesome-sass-6.7.2.gem,671.5
foreman,0.90.0,in the package,32.2,Yes,https://rubygems.org/downloads/foreman-0.90.0.gem,31.0
formatador,1.2.3,in the package,0.0,Yes,https://rubygems.org/downloads/formatador-1.2.3.gem,14.0
forme,2.7.0,in the package,76.0,Yes,https://rubygems.org/downloads/forme-2.7.0.gem,54.5
formtastic,6.0.0,in the package,12.0,Yes,https://rubygems.org/downloads/formtastic-6.0.0.gem,125.5
formtastic_i18n,0.7.0,in the package,,Yes,https://rubygems.org/downloads/formtastic_i18n-0.7.0.gem,7.0
forwardable,1.4.0,in the package,85.7,Yes,https://rubygems.org/downloads/forwardable-1.4.0.gem,7.0
forwardable-extended,2.6.0,not in the package,0.0,No,,
fourflusher,2.3.1,in the package,32.0,Yes,https://rubygems.org/downloads/fourflusher-2.3.1.gem,12.0
fpm,1.18.0,in the package,35.7,Yes,https://rubygems.org/downloads/fpm-1.18.0.gem,155.5
freezolite,0.7.0,in the package,0.0,Yes,https://rubygems.org/downloads/freezolite-0.7.0.gem,7.5
friendly_id,5.7.0,in the package,32.4,Yes,https://rubygems.org/downloads/friendly_id-5.7.0.gem,31.0
friendly_id-mobility,1.0.5,in the package,0.0,Yes,https://rubygems.org/downloads/friendly_id-mobility-1.0.5.gem,10.0
front_matter_parser,1.0.1,in the package,72.0,Yes,https://rubygems.org/downloads/front_matter_parser-1.0.1.gem,28.5
fspath,3.1.2,in the package,71.1,Yes,https://rubygems.org/downloads/fspath-3.1.2.gem,12.5
fugit,1.13.0,in the package,6.2,Yes,https://rubygems.org/downloads/fugit-1.13.0.gem,32.5
fuubar,2.5.1,in the package,0.0,Yes,https://rubygems.org/downloads/fuubar-2.5.1.gem,12.5
fuzzy_match,2.1.0,in the package,22.0,Yes,https://rubygems.org/downloads/fuzzy_match-2.1.0.gem,110.5
fuzzyurl,0.9.0,in the package,73.9,Yes,https://rubygems.org/downloads/fuzzyurl-0.9.0.gem,8.5
gapic-common,1.3.0,in the package,73.6,Yes,https://rubygems.org/downloads/gapic-common-1.3.0.gem,45.0
gdk-toogle,1.0.2,in the package,0.0,Yes,https://rubygems.org/downloads/gdk-toogle-1.0.2.gem,16.0
geared_pagination,1.2.0,in the package,0.0,Yes,https://rubygems.org/downloads/geared_pagination-1.2.0.gem,26.5
gelf,3.1.0,in the package,27.8,Yes,https://rubygems.org/downloads/gelf-3.1.0.gem,19.5
gem-release,2.2.4,in the package,0.0,Yes,https://rubygems.org/downloads/gem-release-2.2.4.gem,33.5
gemoji,4.1.0,in the package,34.8,Yes,https://rubygems.org/downloads/gemoji-4.1.0.gem,42.0
gemoji-parser,1.3.1,in the package,100.0,Yes,https://rubygems.org/downloads/gemoji-parser-1.3.1.gem,38.5
gemojione,4.3.3,in the package,0.0,Yes,https://rubygems.org/downloads/gemojione-4.3.3.gem,17264.5
gems,2.0.0,in the package,68.9,Yes,https://rubygems.org/downloads/gems-2.0.0.gem,11.5
generator_spec,0.10.0,in the package,0.0,Yes,https://rubygems.org/downloads/generator_spec-0.10.0.gem,10.5
geocoder,1.8.6,in the package,10.2,Yes,https://rubygems.org/downloads/geocoder-1.8.6.gem,92.0
geoip,1.6.4,in the package,50.0,Yes,https://rubygems.org/downloads/geoip-1.6.4.gem,64.5
geokit,1.14.0,in the package,39.4,Yes,https://rubygems.org/downloads/geokit-1.14.0.gem,94.5
geokit-rails,2.5.0,in the package,25.9,Yes,https://rubygems.org/downloads/geokit-rails-2.5.0.gem,41.0
geom2d,0.4.1,in the package,92.4,Yes,https://rubygems.org/downloads/geom2d-0.4.1.gem,21.0
gepub,2.0.1,in the package,18.0,Yes,https://rubygems.org/downloads/gepub-2.0.1.gem,38.5
gergich,2.2.1,in the package,7.5,Yes,https://rubygems.org/downloads/gergich-2.2.1.gem,19.0
get_process_mem,1.0.0,in the package,20.0,Yes,https://rubygems.org/downloads/get_process_mem-1.0.0.gem,11.5
getoptlong,0.2.1,in the package,81.8,Yes,https://rubygems.org/downloads/getoptlong-0.2.1.gem,13.5
gettext,3.5.2,in the package,28.4,Yes,https://rubygems.org/downloads/gettext-3.5.2.gem,180.5
gettext-setup,1.1.1,in the package,24.1,Yes,https://rubygems.org/downloads/gettext-setup-1.1.1.gem,17.5
gettext_i18n_rails,2.2.0,in the package,16.1,Yes,https://rubygems.org/downloads/gettext_i18n_rails-2.2.0.gem,12.5
gettext_i18n_rails_js,3.1.6,in the package,29.7,Yes,https://rubygems.org/downloads/gettext_i18n_rails_js-3.1.6.gem,40813.0
gh_inspector,1.1.3,in the package,50.0,Yes,https://rubygems.org/downloads/gh_inspector-1.1.3.gem,12.5
gherkin,9.0.0,in the package,26.8,Yes,https://rubygems.org/downloads/gherkin-9.0.0.gem,31.0
gibbon,4.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/gibbon-4.0.0.gem,21.5
git,5.4.1,in the package,95.1,Yes,https://rubygems.org/downloads/git-5.4.1.gem,389.0
git_diff,0.4.3,in the package,0.0,Yes,https://rubygems.org/downloads/git_diff-0.4.3.gem,12.0
gitaly,19.3.1,not in the package,,No,,
github-linguist,9.7.0,in the package,71.8,Yes,https://rubygems.org/downloads/github-linguist-9.7.0.gem,4000.0
github-markup,6.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/github-markup-6.0.0.gem,67.0
github-pages,232,in the package,58.8,Yes,https://rubygems.org/downloads/github-pages-232.gem,11.0
github-pages-health-check,1.19.2,in the package,37.1,Yes,https://rubygems.org/downloads/github-pages-health-check-1.19.2.gem,22.0
gitlab,6.1.0,in the package,81.9,Yes,https://rubygems.org/downloads/gitlab-6.1.0.gem,64.5
gitlab-chronic,0.10.6,in the package,33.9,Yes,https://rubygems.org/downloads/gitlab-chronic-0.10.6.gem,43.5
