gem,versions_counted,first_version,last_version,functions_first,functions_last,functions_ruby_last,functions_native_last,functions_public_last,functions_private_last,functions_protected_last,functions_added_total,functions_removed_total,max_abs_drift,rb_files_last,native_files_last,native_languages,lines_code_last,gem_bytes_last,parse_errors_last,net_change
doorkeeper,1,5.9.6,5.9.6,739.0,739.0,739.0,0.0,533.0,199.0,7.0,739.0,0.0,0.0,115.0,0.0,,4745.0,114688.0,0.0,0.0
doorkeeper-device_authorization_grant,1,1.0.3,1.0.3,111.0,111.0,111.0,0.0,72.0,39.0,0.0,111.0,0.0,0.0,23.0,0.0,,709.0,17408.0,0.0,0.0
doorkeeper-i18n,1,5.2.9,5.2.9,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,21.0,45568.0,0.0,0.0
doorkeeper-jwt,1,0.4.4,0.4.4,26.0,26.0,26.0,0.0,12.0,14.0,0.0,26.0,0.0,0.0,3.0,0.0,,159.0,11776.0,0.0,0.0
doorkeeper-openid_connect,1,1.10.5,1.10.5,196.0,196.0,198.0,0.0,123.0,73.0,0.0,196.0,0.0,0.0,44.0,0.0,,1521.0,36864.0,0.0,0.0
dotenv,1,3.2.0,3.2.0,69.0,69.0,69.0,0.0,57.0,12.0,0.0,69.0,0.0,0.0,17.0,0.0,,544.0,17408.0,0.0,0.0
dotenv-rails,1,3.2.0,3.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,9728.0,0.0,0.0
down,1,5.6.0,5.6.0,106.0,106.0,107.0,0.0,74.0,32.0,0.0,106.0,0.0,0.0,10.0,0.0,,1023.0,25600.0,0.0,0.0
dpl,1,2.0.5.2,2.0.5.2,991.0,991.0,994.0,0.0,675.0,316.0,0.0,991.0,0.0,0.0,77.0,0.0,,6176.0,121856.0,0.0,0.0
dpl-script,1,1.10.16,1.10.16,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,,28.0,5120.0,0.0,0.0
dragonfly,1,1.4.2,1.4.2,495.0,495.0,497.0,0.0,368.0,121.0,6.0,495.0,0.0,0.0,53.0,0.0,,2822.0,432640.0,0.0,0.0
draper,1,4.0.6,4.0.6,168.0,168.0,174.0,0.0,137.0,29.0,2.0,168.0,0.0,0.0,40.0,0.0,,948.0,32768.0,5.0,0.0
drb,1,2.2.3,2.2.3,214.0,214.0,217.0,0.0,189.0,25.0,0.0,214.0,0.0,0.0,13.0,0.0,,1675.0,30720.0,0.0,0.0
dress_code,1,1.2.1,1.2.1,27.0,27.0,27.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,,123.0,10240.0,0.0,0.0
dropzonejs-rails,1,0.8.5,0.8.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,,25.0,40448.0,0.0,0.0
dry-auto_inject,1,1.2.1,1.2.1,85.0,85.0,86.0,0.0,46.0,39.0,0.0,85.0,0.0,0.0,18.0,0.0,,667.0,17408.0,0.0,0.0
dry-cli,1,1.4.1,1.4.1,139.0,139.0,139.0,0.0,119.0,18.0,2.0,139.0,0.0,0.0,14.0,0.0,,818.0,18432.0,0.0,0.0
dry-configurable,1,1.4.0,1.4.0,82.0,82.0,82.0,0.0,72.0,10.0,0.0,82.0,0.0,0.0,15.0,0.0,,488.0,16384.0,0.0,0.0
dry-container,1,0.11.0,0.11.0,66.0,66.0,66.0,0.0,63.0,3.0,0.0,66.0,0.0,0.0,14.0,0.0,,408.0,12800.0,0.0,0.0
dry-core,1,1.2.0,1.2.0,165.0,165.0,168.0,0.0,143.0,21.0,1.0,165.0,0.0,0.0,28.0,0.0,,1197.0,23552.0,1.0,0.0
dry-equalizer,1,0.3.0,0.3.0,13.0,13.0,14.0,0.0,8.0,5.0,0.0,13.0,0.0,0.0,3.0,0.0,,69.0,14848.0,0.0,0.0
dry-events,1,1.1.0,1.1.0,48.0,48.0,51.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,9.0,0.0,,306.0,10752.0,0.0,0.0
dry-inflector,1,1.3.1,1.3.1,49.0,49.0,49.0,0.0,44.0,5.0,0.0,49.0,0.0,0.0,7.0,0.0,,316.0,12288.0,0.0,0.0
dry-initializer,1,3.2.0,3.2.0,125.0,125.0,125.0,0.0,70.0,55.0,0.0,125.0,0.0,0.0,27.0,0.0,,818.0,21504.0,0.0,0.0
dry-logger,1,1.2.2,1.2.2,125.0,125.0,125.0,0.0,102.0,23.0,0.0,125.0,0.0,0.0,20.0,0.0,,858.0,16896.0,0.0,0.0
dry-logic,1,1.6.0,1.6.0,227.0,227.0,230.0,0.0,219.0,8.0,0.0,227.0,0.0,0.0,26.0,0.0,,1036.0,15872.0,0.0,0.0
dry-matcher,1,1.0.0,1.0.0,13.0,13.0,13.0,0.0,12.0,1.0,0.0,13.0,0.0,0.0,9.0,0.0,,171.0,11264.0,0.0,0.0
dry-monads,1,1.10.0,1.10.0,370.0,370.0,371.0,0.0,330.0,34.0,6.0,370.0,0.0,0.0,29.0,0.0,,2106.0,38912.0,1.0,0.0
dry-monitor,1,1.0.1,1.0.1,44.0,44.0,44.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,,299.0,10240.0,0.0,0.0
dry-operation,1,1.1.0,1.1.0,41.0,41.0,41.0,0.0,38.0,3.0,0.0,41.0,0.0,0.0,9.0,0.0,,372.0,12288.0,0.0,0.0
dry-schema,1,1.16.0,1.16.0,527.0,527.0,528.0,0.0,463.0,61.0,3.0,527.0,0.0,0.0,68.0,0.0,,3343.0,48128.0,2.0,0.0
dry-struct,1,1.8.1,1.8.1,78.0,78.0,78.0,0.0,66.0,11.0,1.0,78.0,0.0,0.0,15.0,0.0,,515.0,18432.0,0.0,0.0
dry-system,1,1.2.5,1.2.5,332.0,332.0,343.0,0.0,265.0,65.0,2.0,332.0,0.0,0.0,42.0,0.0,,2065.0,48640.0,3.0,0.0
dry-types,1,1.9.1,1.9.1,470.0,470.0,470.0,0.0,436.0,34.0,0.0,470.0,0.0,0.0,55.0,0.0,,2981.0,48640.0,3.0,0.0
dry-validation,1,1.11.1,1.11.1,124.0,124.0,124.0,0.0,106.0,18.0,0.0,124.0,0.0,0.0,22.0,0.0,,860.0,28160.0,0.0,0.0
dumb_delegator,1,1.1.0,1.1.0,12.0,12.0,12.0,0.0,10.0,2.0,0.0,12.0,0.0,0.0,3.0,0.0,,68.0,9216.0,0.0,0.0
duo_api,1,1.6.0,1.6.0,207.0,207.0,207.0,0.0,187.0,20.0,0.0,207.0,0.0,0.0,7.0,0.0,,954.0,27648.0,0.0,0.0
dynamic_form,1,1.3.1,1.3.1,13.0,13.0,13.0,0.0,10.0,3.0,0.0,13.0,0.0,0.0,4.0,0.0,,185.0,17408.0,0.0,0.0
dynamoid,1,3.14.0,3.14.0,858.0,858.0,864.0,0.0,664.0,190.0,4.0,858.0,0.0,0.0,85.0,0.0,,6513.0,101888.0,0.0,0.0
e2mmap,1,0.1.0,0.1.0,16.0,16.0,17.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,,74.0,7680.0,0.0,0.0
easy_diff,1,1.0.0,1.0.0,14.0,14.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,,118.0,11264.0,0.0,0.0
easy_table,1,0.0.10,0.0.10,28.0,28.0,28.0,0.0,13.0,15.0,0.0,28.0,0.0,0.0,9.0,0.0,,252.0,11776.0,0.0,0.0
easy_translate,1,0.5.2,0.5.2,40.0,40.0,40.0,0.0,26.0,14.0,0.0,40.0,0.0,0.0,9.0,0.0,,437.0,9216.0,0.0,0.0
easypost,1,7.7.0,7.7.0,237.0,237.0,237.0,0.0,220.0,15.0,2.0,237.0,0.0,0.0,108.0,0.0,,2036.0,43520.0,0.0,0.0
ecma-re-validator,1,0.4.0,0.4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,36.0,8704.0,0.0,0.0
eco,1,1.0.0,1.0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,,41.0,5120.0,0.0,0.0
ed25519,1,1.4.0,1.4.0,24.0,24.0,21.0,3.0,24.0,0.0,0.0,24.0,0.0,0.0,5.0,50.0,c+java,103.0,182272.0,0.0,0.0
edn,1,1.1.1,1.1.1,86.0,86.0,90.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,13.0,0.0,,628.0,446976.0,0.0,0.0
einhorn,1,1.1.1,1.1.1,224.0,224.0,225.0,0.0,224.0,0.0,0.0,224.0,0.0,0.0,20.0,0.0,,2005.0,35840.0,0.0,0.0
ejs,1,1.1.1,1.1.1,14.0,14.0,14.0,0.0,8.0,0.0,6.0,14.0,0.0,0.0,1.0,0.0,,68.0,5632.0,0.0,0.0
ejson,1,1.5.3,1.5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,7948800.0,0.0,0.0
elastic-apm,1,4.9.0,4.9.0,1176.0,1176.0,1178.0,0.0,979.0,197.0,0.0,1176.0,0.0,0.0,141.0,0.0,,7867.0,123392.0,0.0,0.0
elastic-transport,1,8.5.3,8.5.3,167.0,167.0,168.0,0.0,132.0,35.0,0.0,167.0,0.0,0.0,19.0,0.0,,1373.0,35840.0,0.0,0.0
elasticsearch,1,9.5.0,9.5.0,32.0,32.0,32.0,0.0,18.0,14.0,0.0,32.0,0.0,0.0,6.0,0.0,,278.0,15872.0,0.0,0.0
elasticsearch-api,1,9.5.0,9.5.0,592.0,592.0,599.0,0.0,592.0,0.0,0.0,592.0,0.0,0.0,564.0,0.0,,15053.0,247296.0,0.0,0.0
elasticsearch-dsl,1,0.1.10,0.1.10,151.0,151.0,151.0,0.0,150.0,1.0,0.0,151.0,0.0,0.0,128.0,0.0,,2662.0,66560.0,0.0,0.0
elasticsearch-extensions,1,0.0.33,0.0.33,43.0,43.0,43.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,9.0,0.0,,423.0,32256.0,0.0,0.0
elasticsearch-model,1,8.0.1,8.0.1,168.0,168.0,169.0,0.0,166.0,2.0,0.0,168.0,0.0,0.0,28.0,0.0,,1134.0,68608.0,0.0,0.0
elasticsearch-persistence,1,8.0.1,8.0.1,47.0,47.0,47.0,0.0,41.0,6.0,0.0,47.0,0.0,0.0,9.0,0.0,,312.0,29696.0,0.0,0.0
elasticsearch-rails,1,8.0.1,8.0.1,16.0,16.0,18.0,0.0,12.0,2.0,2.0,16.0,0.0,0.0,20.0,0.0,,1560.0,4263424.0,0.0,0.0
elasticsearch-transport,1,7.17.11,7.17.11,146.0,146.0,147.0,0.0,119.0,27.0,0.0,146.0,0.0,0.0,18.0,0.0,,1230.0,60416.0,0.0,0.0
elftools,1,2.2.0,2.2.0,308.0,308.0,309.0,0.0,227.0,81.0,0.0,308.0,0.0,0.0,117.0,0.0,,7044.0,90624.0,0.0,0.0
em-hiredis,1,0.3.1,0.3.1,80.0,80.0,81.0,0.0,69.0,9.0,2.0,80.0,0.0,0.0,9.0,0.0,,651.0,28160.0,0.0,0.0
em-http-request,1,1.1.7,1.1.7,206.0,206.0,207.0,0.0,200.0,3.0,3.0,206.0,0.0,0.0,19.0,0.0,,1261.0,221696.0,0.0,0.0
em-socksify,1,0.3.3,0.3.3,23.0,23.0,23.0,0.0,20.0,3.0,0.0,23.0,0.0,0.0,7.0,0.0,,230.0,8704.0,0.0,0.0
em-synchrony,1,1.0.6,1.0.6,179.0,179.0,190.0,0.0,169.0,4.0,6.0,179.0,0.0,0.0,25.0,0.0,,1385.0,35840.0,0.0,0.0
em-websocket,1,0.5.3,0.5.3,125.0,125.0,126.0,0.0,106.0,19.0,0.0,125.0,0.0,0.0,30.0,0.0,,1287.0,33280.0,0.0,0.0
email-provider-info,1,0.0.1,0.0.1,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,,19.0,85504.0,0.0,0.0
email_address,1,0.2.9,0.2.9,209.0,209.0,209.0,0.0,209.0,0.0,0.0,209.0,0.0,0.0,11.0,0.0,,1154.0,38912.0,0.0,0.0
email_reply_parser,1,0.5.11,0.5.11,19.0,19.0,21.0,0.0,16.0,3.0,0.0,19.0,0.0,0.0,1.0,0.0,,107.0,19968.0,0.0,0.0
email_reply_trimmer,1,0.4.0,0.4.0,13.0,13.0,13.0,0.0,9.0,4.0,0.0,13.0,0.0,0.0,7.0,0.0,,319.0,52224.0,0.0,0.0
email_spec,1,2.3.1,2.3.1,146.0,146.0,148.0,0.0,125.0,18.0,3.0,146.0,0.0,0.0,19.0,0.0,,938.0,138240.0,0.0,0.0
email_typo,1,0.2.3,0.2.3,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,,216.0,15360.0,0.0,0.0
email_validator,1,2.2.4,2.2.4,26.0,26.0,26.0,0.0,6.0,2.0,18.0,26.0,0.0,0.0,3.0,0.0,,117.0,15360.0,0.0,0.0
emoji_regex,1,15.0.0,15.0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,8704.0,0.0,0.0
encrypted_cookie_store-instructure,1,1.2.16,1.2.16,22.0,22.0,26.0,0.0,8.0,14.0,0.0,22.0,0.0,0.0,1.0,0.0,,210.0,10240.0,0.0,0.0
encryptor,1,3.0.0,3.0.0,12.0,12.0,12.0,0.0,8.0,0.0,4.0,12.0,0.0,0.0,3.0,0.0,,91.0,20480.0,0.0,0.0
endpoint-flux2,1,1.1.8,1.1.8,112.0,112.0,112.0,0.0,109.0,3.0,0.0,112.0,0.0,0.0,52.0,0.0,,988.0,25600.0,0.0,0.0
english,1,0.8.1,0.8.1,25.0,25.0,48.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,,25.0,8704.0,0.0,0.0
enum_csv,1,1.2.0,1.2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,30.0,6656.0,0.0,0.0
enum_help,1,0.0.20,0.0.20,11.0,11.0,12.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,,139.0,10752.0,0.0,0.0
enumerize,1,3.0.0,3.0.0,167.0,167.0,167.0,0.0,115.0,52.0,0.0,167.0,0.0,0.0,27.0,0.0,,1170.0,40960.0,0.0,0.0
envyable,1,1.2.0,1.2.0,11.0,11.0,11.0,0.0,9.0,2.0,0.0,11.0,0.0,0.0,6.0,0.0,,81.0,11264.0,0.0,0.0
epub-cfi,1,0.1.4,0.1.4,65.0,65.0,65.0,0.0,64.0,1.0,0.0,65.0,0.0,0.0,3.0,0.0,,328.0,18432.0,0.0,0.0
epub-parser,1,0.5.0,0.5.0,413.0,413.0,423.0,0.0,402.0,10.0,1.0,413.0,0.0,0.0,46.0,0.0,,2282.0,72192.0,0.0,0.0
equalizer,1,1.0.0,1.0.0,13.0,13.0,13.0,0.0,12.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,,66.0,13312.0,0.0,0.0
equatable,1,0.7.0,0.7.0,14.0,14.0,14.0,0.0,9.0,5.0,0.0,14.0,0.0,0.0,2.0,0.0,,65.0,8192.0,0.0,0.0
equivalent-xml,1,0.6.0,0.6.0,14.0,14.0,14.0,0.0,11.0,3.0,0.0,14.0,0.0,0.0,2.0,0.0,,202.0,12288.0,0.0,0.0
erb,1,6.0.7,6.0.7,80.0,80.0,82.0,1.0,75.0,5.0,0.0,80.0,0.0,0.0,7.0,1.0,c,499.0,27648.0,0.0,0.0
erb_lint,1,0.9.0,0.9.0,324.0,324.0,324.0,0.0,191.0,133.0,0.0,324.0,0.0,0.0,50.0,0.0,,2790.0,29184.0,0.0,0.0
erblint-github,1,1.0.1,1.0.1,31.0,31.0,31.0,0.0,24.0,7.0,0.0,31.0,0.0,0.0,18.0,0.0,,544.0,13312.0,0.0,0.0
errbase,1,0.2.2,0.2.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,39.0,6144.0,0.0,0.0
erubi,1,1.13.1,1.13.1,25.0,25.0,30.0,0.0,10.0,15.0,0.0,25.0,0.0,0.0,3.0,0.0,,296.0,13312.0,0.0,0.0
erubis,1,2.7.0,2.7.0,492.0,492.0,508.0,0.0,451.0,24.0,17.0,492.0,0.0,0.0,28.0,0.0,,3568.0,173056.0,1.0,0.0
escape,1,0.0.4,0.0.4,8.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,,637.0,9730.0,0.0,0.0
escape_code,1,0.2,0.2,29.0,29.0,29.0,0.0,28.0,1.0,0.0,29.0,0.0,0.0,7.0,0.0,,197.0,6656.0,0.0,0.0
escape_utils,1,1.3.0,1.3.0,30.0,30.0,24.0,8.0,29.0,1.0,0.0,30.0,0.0,0.0,14.0,12.0,c,153.0,26112.0,0.0,0.0
eslintrb,1,2.1.0,2.1.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,,176.0,453120.0,0.0,0.0
et-orbi,1,1.4.2,1.4.2,111.0,111.0,119.0,0.0,84.0,0.0,27.0,111.0,0.0,0.0,9.0,0.0,,783.0,19968.0,0.0,0.0
ethon,1,0.18.0,0.18.0,165.0,165.0,166.0,0.0,143.0,22.0,0.0,165.0,0.0,0.0,54.0,0.0,,2108.0,40448.0,0.0,0.0
event_emitter,1,0.2.6,0.2.6,9.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,,66.0,9728.0,0.0,0.0
event_stream_parser,1,1.0.0,1.0.0,7.0,7.0,7.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,,70.0,8704.0,0.0,0.0
eventmachine,1,1.2.7,1.2.7,724.0,724.0,653.0,85.0,691.0,29.0,4.0,724.0,0.0,0.0,43.0,24.0,c+cpp+java,4813.0,247296.0,0.0,0.0
eventmachine-tail,1,0.6.6,0.6.6,54.0,54.0,54.0,0.0,38.0,16.0,0.0,54.0,0.0,0.0,3.0,0.0,,451.0,14848.0,0.0,0.0
eventmachine_httpserver,1,0.2.1,0.2.1,36.0,36.0,29.0,7.0,36.0,0.0,0.0,36.0,0.0,0.0,3.0,3.0,c+cpp,246.0,25088.0,0.0,0.0
evernote-thrift,1,1.25.2,1.25.2,1202.0,1202.0,1209.0,0.0,1172.0,26.0,4.0,1202.0,0.0,0.0,49.0,0.0,,9789.0,86016.0,0.0,0.0
evernote_oauth,1,0.2.3,0.2.3,39.0,39.0,39.0,0.0,33.0,6.0,0.0,39.0,0.0,0.0,21.0,0.0,,440.0,13312.0,0.0,0.0
exception_notification,1,5.0.1,5.0.1,158.0,158.0,158.0,0.0,98.0,58.0,2.0,158.0,0.0,0.0,25.0,0.0,,1350.0,37888.0,0.0,0.0
excon,1,1.7.1,1.7.1,195.0,195.0,195.0,0.0,160.0,35.0,0.0,195.0,0.0,0.0,28.0,0.0,,2598.0,154624.0,0.0,0.0
execjs,1,2.10.2,2.10.2,84.0,84.0,86.0,0.0,65.0,9.0,10.0,84.0,0.0,0.0,11.0,0.0,,771.0,18944.0,0.0,0.0
executable-hooks,1,1.7.1,1.7.1,36.0,36.0,36.0,0.0,30.0,6.0,0.0,36.0,0.0,0.0,10.0,0.0,,388.0,12800.0,0.0,0.0
exifr,1,1.5.1,1.5.1,94.0,94.0,94.0,0.0,86.0,8.0,0.0,94.0,0.0,0.0,3.0,0.0,,703.0,265216.0,0.0,0.0
expgen,1,0.1.1,0.1.1,24.0,24.0,24.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,6.0,0.0,,267.0,9216.0,0.0,0.0
expression_parser,1,0.9.0,0.9.0,13.0,13.0,13.0,0.0,10.0,0.0,3.0,13.0,0.0,0.0,5.0,0.0,,262.0,6144.0,0.0,0.0
extended-markdown-filter,1,0.7.0,0.7.0,14.0,14.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,,158.0,11776.0,0.0,0.0
extlib,1,0.9.16,0.9.16,336.0,336.0,348.0,0.0,324.0,10.0,2.0,336.0,0.0,0.0,32.0,0.0,,2111.0,65024.0,0.0,0.0
extlz4,1,0.3.5,0.3.5,127.0,127.0,88.0,53.0,122.0,5.0,0.0,127.0,0.0,0.0,6.0,35.0,c,703.0,189440.0,0.0,0.0
extralite-bundle,1,3.0.1,3.0.1,156.0,156.0,67.0,89.0,135.0,20.0,1.0,156.0,0.0,0.0,6.0,11.0,c,671.0,2762752.0,0.0,0.0
eye,1,0.10.0,0.10.0,697.0,697.0,713.0,0.0,601.0,96.0,0.0,697.0,0.0,0.0,85.0,0.0,,4776.0,62976.0,0.0,0.0
fabrication,1,3.0.0,3.0.0,206.0,206.0,207.0,0.0,177.0,16.0,13.0,206.0,0.0,0.0,27.0,0.0,,1088.0,14848.0,0.0,0.0
facebook-messenger,1,2.1.2,2.1.2,137.0,137.0,137.0,0.0,110.0,27.0,0.0,137.0,0.0,0.0,37.0,0.0,,1028.0,22016.0,0.0,0.0
facter,1,4.10.0,4.10.0,2100.0,2100.0,2101.0,0.0,1328.0,772.0,0.0,2100.0,0.0,0.0,943.0,0.0,,23483.0,172032.0,0.0,0.0
facterdb,1,4.5.0,4.5.0,13.0,13.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,,102.0,867840.0,0.0,0.0
factory_bot,1,6.6.0,6.6.0,368.0,368.0,370.0,0.0,255.0,97.0,16.0,368.0,0.0,0.0,53.0,0.0,,2089.0,50688.0,0.0,0.0
factory_bot_rails,1,6.5.1,6.5.1,46.0,46.0,46.0,0.0,26.0,20.0,0.0,46.0,0.0,0.0,15.0,0.0,,336.0,12800.0,0.0,0.0
factory_girl,1,4.9.0,4.9.0,314.0,314.0,317.0,0.0,235.0,63.0,16.0,314.0,0.0,0.0,53.0,0.0,,1726.0,40960.0,0.0,0.0
factory_girl_rails,1,4.9.0,4.9.0,29.0,29.0,29.0,0.0,16.0,13.0,0.0,29.0,0.0,0.0,43.0,0.0,,403.0,45568.0,0.0,0.0
fake_ftp,1,0.3.0,0.3.0,76.0,76.0,78.0,0.0,72.0,4.0,0.0,76.0,0.0,0.0,27.0,0.0,,596.0,94720.0,0.0,0.0
fakefs,1,3.2.1,3.2.1,449.0,449.0,473.0,0.0,423.0,26.0,0.0,449.0,0.0,0.0,21.0,0.0,,2619.0,32768.0,0.0,0.0
faker,1,3.8.0,3.8.0,1430.0,1430.0,1443.0,0.0,1308.0,119.0,3.0,1430.0,0.0,0.0,253.0,0.0,,8280.0,1359872.0,0.0,0.0
fakeredis,1,0.9.2,0.9.2,281.0,281.0,281.0,0.0,252.0,29.0,0.0,281.0,0.0,0.0,16.0,0.0,,1938.0,44032.0,0.0,0.0
fakeweb,1,1.3.0,1.3.0,68.0,68.0,68.0,0.0,55.0,13.0,0.0,68.0,0.0,0.0,8.0,0.0,,432.0,58368.0,0.0,0.0
falcon,1,0.57.0,0.57.0,169.0,169.0,170.0,0.0,167.0,2.0,0.0,169.0,0.0,0.0,44.0,0.0,,1432.0,45056.0,0.0,0.0
faraday,1,2.14.3,2.14.3,353.0,353.0,366.0,0.0,298.0,40.0,15.0,353.0,0.0,0.0,33.0,0.0,,2264.0,75776.0,0.0,0.0
faraday-cookie_jar,1,0.0.8,0.0.8,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,,39.0,7680.0,0.0,0.0
faraday-em_http,1,2.0.1,2.0.1,31.0,31.0,31.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,4.0,0.0,,288.0,9216.0,0.0,0.0
faraday-em_synchrony,1,1.0.1,1.0.1,10.0,10.0,10.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,4.0,0.0,,180.0,8704.0,0.0,0.0
faraday-encoding,1,0.0.6,0.0.6,6.0,6.0,6.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,,36.0,8704.0,0.0,0.0
faraday-excon,1,2.4.0,2.4.0,10.0,10.0,10.0,0.0,3.0,7.0,0.0,10.0,0.0,0.0,3.0,0.0,,119.0,7680.0,0.0,0.0
faraday-follow_redirects,1,0.5.0,0.5.0,14.0,14.0,14.0,0.0,4.0,10.0,0.0,14.0,0.0,0.0,4.0,0.0,,110.0,9216.0,0.0,0.0
faraday-gzip,1,3.1.0,3.1.0,12.0,12.0,12.0,0.0,8.0,4.0,0.0,12.0,0.0,0.0,3.0,0.0,,112.0,8704.0,0.0,0.0
faraday-http-cache,1,2.7.0,2.7.0,96.0,96.0,96.0,0.0,59.0,36.0,1.0,96.0,0.0,0.0,12.0,0.0,,565.0,27136.0,0.0,0.0
faraday-httpclient,1,2.0.2,2.0.2,9.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,,116.0,7680.0,0.0,0.0
faraday-mashify,1,1.0.3,1.0.3,7.0,7.0,7.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,,42.0,7680.0,0.0,0.0
faraday-multipart,1,1.2.0,1.2.0,26.0,26.0,26.0,0.0,15.0,11.0,0.0,26.0,0.0,0.0,5.0,0.0,,201.0,10752.0,0.0,0.0
faraday-net_http,1,3.4.4,3.4.4,14.0,14.0,14.0,0.0,4.0,10.0,0.0,14.0,0.0,0.0,3.0,0.0,,182.0,8192.0,0.0,0.0
faraday-net_http_persistent,1,2.3.1,2.3.1,17.0,17.0,17.0,0.0,3.0,14.0,0.0,17.0,0.0,0.0,3.0,0.0,,202.0,8704.0,0.0,0.0
faraday-patron,1,2.0.2,2.0.2,6.0,6.0,6.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,,113.0,7168.0,0.0,0.0
faraday-rack,1,2.1.3,2.1.3,4.0,4.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,,63.0,7168.0,0.0,0.0
faraday-retry,1,2.4.0,2.4.0,26.0,26.0,26.0,0.0,18.0,8.0,0.0,26.0,0.0,0.0,5.0,0.0,,204.0,11776.0,0.0,0.0
faraday-typhoeus,1,2.0.0,2.0.0,11.0,11.0,11.0,0.0,2.0,9.0,0.0,11.0,0.0,0.0,3.0,0.0,,132.0,8704.0,0.0,0.0
faraday_middleware,1,1.2.1,1.2.1,94.0,94.0,94.0,0.0,83.0,11.0,0.0,94.0,0.0,0.0,22.0,0.0,,814.0,17408.0,0.0,0.0
faraday_middleware-aws-signers-v4,1,0.1.9,0.1.9,10.0,10.0,10.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,,82.0,8192.0,0.0,0.0
faraday_middleware-aws-sigv4,1,1.0.1,1.0.1,6.0,6.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,,65.0,8704.0,0.0,0.0
faraday_middleware-multi_json,1,0.0.6,0.0.6,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,,24.0,7680.0,0.0,0.0
fast-mcp,1,1.6.0,1.6.0,215.0,215.0,215.0,0.0,159.0,56.0,0.0,215.0,0.0,0.0,18.0,0.0,,1579.0,30720.0,0.0,0.0
fast-stemmer,1,1.0.2,1.0.2,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,c,10.0,11776.0,0.0,0.0
fast_blank,1,1.0.1,1.0.1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,c,2.0,8704.0,0.0,0.0
