package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
ElBruno.Connectors.SqliteVec,0.5.3,ok,lib,net10.0,lib/net10.0/ElBruno.Connectors.SqliteVec.dll,62976,91457,791026,5,14,28,0,1,0,42,97.0,0.0,8.0,4.0,11.0,0.0,0.0,0.0,0.0,4.0,5.0,266.0,30.0,158,30
Microsoft.AspNet.WebApi.Cors,5.3.0,ok,,net45,lib/net45/System.Web.Http.Cors.dll,39976,79481,58666,10,18,24,0,6,0,42,,,,,,,,,,,,,,101,26
Finbuckle.MultiTenant.Abstractions,10.1.3,ok,lib,net10.0,lib/net10.0/Finbuckle.MultiTenant.Abstractions.dll,12288,45025,39277,20,12,30,0,10,0,42,8.0,0.0,1.0,2.0,36.0,26.0,9.0,0.0,10.0,12.0,2.0,12.0,22.0,70,22
System.Security.Cryptography.Csp,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Security.Cryptography.Csp.dll,24832,79996,117553,6,21,21,0,9,0,42,,,,,,,,,,,,,,55,7
Aspire.Hosting.Orleans,13.5.3,ok,lib,net8.0,lib/net8.0/Aspire.Hosting.Orleans.dll,39736,94996,69373,5,29,13,0,2,0,42,4.0,0.0,7.0,28.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,22.0,9.0,60,9
Xamarin.Android.Support.v7.CardView,28.0.0.3,ok,,monoandroid60,lib/monoandroid60/Xamarin.Android.Support.v7.CardView.dll,41112,81722,205059,5,11,31,0,6,0,42,,,,,,,,,,,,,,135,11
Microsoft.VisualStudio.Web.BrowserLink,2.2.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.Web.BrowserLink.dll,78200,102605,65140,4,1,41,0,0,0,42,,,,,,,,,,,,,,369,72
Microsoft.Extensions.Logging.EventLog,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.EventLog.dll,30504,82981,134325,7,12,30,0,4,0,42,,,,,,,,,,,,,,118,43
Microsoft.AspNetCore.DataProtection.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.DataProtection.Abstractions.dll,33576,83418,104267,4,10,32,0,0,0,42,,,,,,,,,,,,,,118,37
blazored.localstorage,4.5.0,ok,lib,net8.0,lib/net8.0/Blazored.LocalStorage.dll,32256,79628,102327,9,30,5,6,7,0,41,36.0,0.0,4.0,4.0,34.0,32.0,0.0,0.0,3.0,4.0,1.0,110.0,31.0,166,31
Microsoft.VisualStudio.Web.CodeGeneration.Utils,10.0.2,ok,,net10.0,lib/net10.0/Microsoft.VisualStudio.Web.CodeGeneration.Utils.dll,35400,85079,65427,12,14,27,0,5,0,41,,,,,,,,,,,,,,86,24
MiniProfiler,4.5.4,ok,,net472,lib/net472/MiniProfiler.dll,34816,60271,39974,5,22,19,0,4,0,41,,,,,,,,,,,,,,93,21
Microsoft.WindowsAppSDK.AI,2.4.4,ok,lib,net6.0-windows10.0.17763.0,lib/net6.0-windows10.0.17763.0/Microsoft.Windows.AI.Projection.dll,26928,80859,6978190,7,20,21,0,0,2,41,16.0,0.0,9.0,19.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,41.0,24.0,65,24
Serilog.Sinks.Console,6.1.1,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.Console.dll,40960,83575,139415,7,10,31,0,3,0,41,,,,,,,,,,,,,,158,55
Cake.FileHelpers,9.0.0,ok,,net10.0,lib/net10.0/Cake.FileHelpers.dll,15872,72197,81248,1,41,0,0,0,0,41,,,,,,,,,,,,,,64,12
System.Diagnostics.Contracts,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Diagnostics.Contracts.dll,25488,80142,168794,15,26,14,1,13,0,41,,,,,,,,,,,,,,55,16
Microsoft.AspNet.Cors,5.3.0,ok,,net45,lib/net45/System.Web.Cors.dll,28592,66110,50975,6,9,32,0,4,0,41,,,,,,,,,,,,,,78,9
PInvoke.Windows.Core,0.7.124,ok,,netstandard2.0,lib/netstandard2.0/PInvoke.Windows.Core.dll,272960,164427,823190,56,23,18,0,6,18,41,,,,,,,,,,,,,,71,60
OpenTelemetry.Instrumentation.Http,1.18.0,ok,,netstandard2.0,lib/netstandard2.0/OpenTelemetry.Instrumentation.Http.dll,64512,93960,198208,4,7,34,0,2,0,41,,,,,,,,,,,,,,276,67
Microsoft.AspNet.SignalR.Redis,2.4.3,ok,lib,net45,lib/net45/Microsoft.AspNet.SignalR.Redis.dll,59272,89381,61316,6,19,16,6,5,0,41,43.0,2.0,88.0,4.0,27.0,12.0,12.0,0.0,1.0,2.0,1.0,161.0,66.0,287,66
JsonSubTypes,2.1.0,ok,,netstandard2.0,lib/netstandard2.0/JsonSubTypes.dll,21504,76480,94798,9,27,14,0,8,0,41,,,,,,,,,,,,,,105,18
DynamicInterop,0.9.1,ok,lib,netstandard2.0,lib/netstandard2.0/DynamicInterop.dll,17920,33173,24396,5,36,5,0,3,0,41,17.0,8.0,2.0,8.0,15.0,8.0,5.0,0.0,2.0,4.0,1.0,10.0,12.0,91,12
Microsoft.AspNetCore.Mvc.Formatters.Json,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Mvc.Formatters.Json.dll,41272,75563,53564,14,25,16,0,17,0,41,,,,,,,,,,,,,,93,25
Microsoft.AspNetCore.Components.WebView.Wpf,10.0.101,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/Microsoft.AspNetCore.Components.WebView.Wpf.dll,66384,96313,94213,9,8,32,1,5,0,41,67.0,6.0,12.0,2.0,8.0,1.0,2.0,0.0,1.0,2.0,2.0,146.0,39.0,189,39
Meziantou.Framework.Win32.CredentialManager,3.0.3,ok,lib,net11.0,lib/net11.0/Meziantou.Framework.Win32.CredentialManager.dll,276480,217083,431264,7,18,22,0,3,0,40,4.0,0.0,53.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,3500.0,28.0,159,28
System.ServiceModel.NetTcp,10.0.652802,ok,,netstandard2.0,ref/netstandard2.0/System.ServiceModel.NetTcp.dll,21064,77892,298229,10,14,26,0,11,0,40,,,,,,,,,,,,,,75,11
OpenTelemetry.Instrumentation.AspNetCore,1.18.0,ok,,netstandard2.0,lib/netstandard2.0/OpenTelemetry.Instrumentation.AspNetCore.dll,70144,96491,156993,4,7,33,0,2,0,40,,,,,,,,,,,,,,276,69
ShowMeTheXAML,2.1.1,ok,lib,net8.0-windows7.0,lib/net8.0-windows7.0/ShowMeTheXAML.dll,24576,57501,45440,8,8,32,0,5,0,40,17.0,4.0,11.0,12.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,44.0,17.0,123,17
microsoft.azure.services.appauthentication,1.6.2,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Services.AppAuthentication.dll,83344,101451,201703,5,12,28,0,6,0,40,82.0,2.0,38.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,57.0,214,57
BlazorInputFile,0.2.0,ok,lib,netstandard2.1,lib/netstandard2.1/BlazorInputFile.dll,20480,44992,34773,6,14,24,2,4,0,40,23.0,6.0,5.0,1.0,35.0,11.0,10.0,0.0,1.0,3.0,1.0,92.0,19.0,93,19
Xamarin.Android.Arch.Lifecycle.Common,26.1.0,ok,,MonoAndroid80,lib/MonoAndroid80/Xamarin.Android.Arch.Lifecycle.Common.dll,34816,56334,36120,13,8,32,0,9,0,40,,,,,,,,,,,,,,83,19
Microsoft.SqlServer.Server,1.0.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.SqlServer.Server.dll,23976,78702,68652,10,4,36,0,5,0,40,,,,,,,,,,,,,,86,14
Handlebars.Net.Helpers,2.5.5,ok,,netstandard2.1,lib/netstandard2.1/Handlebars.Net.Helpers.dll,54272,91523,222321,5,17,23,0,1,0,40,,,,,,,,,,,,,,318,48
Microsoft.Orleans.Clustering.DynamoDB,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Clustering.DynamoDB.dll,141624,136091,179891,7,5,35,0,6,0,40,119.0,1.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,382.0,59.0,304,59
Microsoft.AspNetCore.Session,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Session.dll,42296,73712,51759,9,13,27,0,5,0,40,,,,,,,,,,,,,,130,23
Microsoft.VisualStudio.LanguageServer.Protocol.Extensions,17.2.8,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.LanguageServer.Protocol.Extensions.dll,27016,80399,159059,16,14,26,0,11,4,40,2.0,0.0,1.0,5.0,14.0,0.0,2.0,0.0,0.0,3.0,5.0,62.0,22.0,87,22
Elsa,3.8.0,ok,lib,net10.0,lib/net10.0/Elsa.dll,15872,52563,45515,5,6,34,0,3,0,40,4.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,43.0,19.0,87,19
Microsoft.Azure.Functions.Worker.Extensions.Http.AspNetCore,2.1.1,ok,,net8.0,lib/net8.0/Microsoft.Azure.Functions.Worker.Extensions.Http.AspNetCore.dll,82232,116546,135655,3,5,35,0,0,0,40,,,,,,,,,,,,,,194,46
Microsoft.ML.ImageAnalytics,5.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.ML.ImageAnalytics.dll,80144,101353,79520,19,22,18,0,4,0,40,63.0,10.0,92.0,9.0,12.0,0.0,1.0,0.0,0.0,1.0,19.0,240.0,66.0,247,66
NicolasDorier.RateLimits,1.2.3,ok,lib,netstandard2.0,lib/netstandard2.0/NicolasDorier.RateLimits.dll,23552,45738,34213,12,17,22,0,6,0,39,26.0,0.0,6.0,4.0,13.0,5.0,6.0,0.0,2.0,3.0,3.0,86.0,27.0,86,27
System.Data.DataSetExtensions,4.5.0,ok,,netstandard2.0,ref/netstandard2.0/System.Data.DataSetExtensions.dll,25232,76715,62293,10,37,2,0,2,0,39,,,,,,,,,,,,,,49,12
K4os.Hash.xxHash,1.0.8,ok,,netstandard2.1,lib/netstandard2.1/K4os.Hash.xxHash.dll,12800,56243,49829,8,37,2,0,6,0,39,,,,,,,,,,,,,,63,9
Microsoft.AspNetCore.SpaServices,3.1.32,ok,,netcoreapp3.1,lib/netcoreapp3.1/Microsoft.AspNetCore.SpaServices.dll,54208,81302,56804,9,8,31,0,4,0,39,,,,,,,,,,,,,,93,19
Microsoft.VisualStudio.Web.CodeGeneration,10.0.2,ok,,net10.0,lib/net10.0/Microsoft.VisualStudio.Web.CodeGeneration.dll,37408,86350,66570,1,1,38,0,1,0,39,,,,,,,,,,,,,,147,20
System.IO.FileSystem.Watcher,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.FileSystem.Watcher.dll,24976,79944,193875,10,19,15,5,9,0,39,,,,,,,,,,,,,,63,11
Polly.RateLimiting,8.7.0,ok,,netstandard2.0,lib/netstandard2.0/Polly.RateLimiting.dll,35744,86431,193602,5,5,33,0,9,0,38,,,,,,,,,,,,,,102,38
Xamarin.AndroidX.Window.WindowJava,1.5.1.3,ok,lib,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.Window.WindowJava.dll,35128,80693,126305,5,16,22,0,5,0,38,12.0,10.0,10.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,5.0,11.0,8.0,62,8
WinEventHook,0.3.6,ok,lib,netstandard2.0,lib/netstandard2.0/WinEventHook.dll,15360,45929,38689,7,21,16,1,6,0,38,2.0,3.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,129.0,13.0,59,13
FluentMigrator.Runner.SQLite,8.0.1,ok,,netstandard2.0,lib/netstandard2.0/FluentMigrator.Runner.SQLite.dll,28160,79032,94166,8,32,6,0,11,0,38,,,,,,,,,,,,,,93,20
Microsoft.AspNet.SignalR.SqlServer,2.4.3,ok,lib,net45,lib/net45/Microsoft.AspNet.SignalR.SqlServer.dll,79752,100779,71281,7,10,19,9,3,0,38,45.0,12.0,114.0,4.0,8.0,5.0,0.0,0.0,2.0,4.0,2.0,204.0,86.0,359,86
Grpc.AspNetCore.HealthChecks,2.83.0,ok,,net10.0,lib/net10.0/Grpc.AspNetCore.HealthChecks.dll,25088,77427,123955,7,9,29,0,6,0,38,,,,,,,,,,,,,,89,22
Microsoft.AspNet.SignalR.ServiceBus3,2.4.3,ok,lib,net45,lib/net45/Microsoft.AspNet.SignalR.ServiceBus3.dll,59784,90562,62506,6,11,27,0,3,0,38,44.0,6.0,86.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,178.0,69.0,302,69
Microsoft.ApplicationInsights.WindowsServer,2.23.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AI.WindowsServer.dll,71224,97890,239687,10,13,25,0,9,0,38,,,,,,,,,,,,,,220,51
Microsoft.Extensions.Localization,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Localization.dll,34128,84466,102639,8,16,22,0,6,0,38,,,,,,,,,,,,,,105,36
Microsoft.Extensions.Options.ConfigurationExtensions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Options.ConfigurationExtensions.dll,29480,82030,131302,9,11,27,0,5,0,38,,,,,,,,,,,,,,106,43
NCache.Microsoft.Extensions.Caching.OpenSource,5.3.6.2,ok,lib,netstandard2.0,lib/netstandard2.0/Alachisoft.NCache.DistributedCache.dll,17920,50798,42851,3,15,23,0,2,0,38,2.0,0.0,5.0,2.0,9.0,0.0,9.0,0.0,0.0,1.0,1.0,38.0,8.0,72,8
Microsoft.VisualStudio.Web.CodeGeneration.Templating,10.0.2,ok,,net10.0,lib/net10.0/Microsoft.VisualStudio.Web.CodeGeneration.Templating.dll,30752,81093,63288,9,19,19,0,6,0,38,,,,,,,,,,,,,,75,16
TwentyTwenty.Storage,3.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/TwentyTwenty.Storage.dll,12288,26590,20681,9,18,20,0,7,0,38,4.0,0.0,2.0,5.0,12.0,12.0,0.0,0.0,1.0,2.0,4.0,44.0,12.0,72,12
Swashbuckle.AspNetCore.Annotations,10.2.3,ok,,net10.0,lib/net10.0/Swashbuckle.AspNetCore.Annotations.dll,24576,77437,101893,16,8,30,0,16,0,38,,,,,,,,,,,,,,126,25
Microsoft.AspNet.SignalR.ServiceBus,2.4.3,ok,lib,net45,lib/net45/Microsoft.AspNet.SignalR.ServiceBus.dll,57736,88494,61410,6,11,27,0,3,0,38,41.0,6.0,87.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,159.0,67.0,300,67
Microsoft.NET.StringTools,18.9.6,ok,,netstandard2.0,ref/netstandard2.0/Microsoft.NET.StringTools.dll,22312,78261,180164,6,30,8,0,2,0,38,,,,,,,,,,,,,,78,20
NPoco.SqlServer,6.3.0,ok,lib,netstandard2.1,lib/netstandard2.1/NPoco.SqlServer.dll,22528,77003,70160,9,30,8,0,8,0,38,12.0,2.0,4.0,9.0,33.0,4.0,0.0,0.0,1.0,2.0,1.0,39.0,20.0,76,20
NuGet.SolutionRestoreManager.Interop,5.11.7,ok,lib,net472,lib/net472/NuGet.SolutionRestoreManager.Interop.dll,26144,78859,63562,17,9,29,0,0,0,38,7.0,0.0,29.0,0.0,37.0,37.0,0.0,0.0,17.0,17.0,0.0,10.0,27.0,80,27
MdXaml.Plugins,1.27.0,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/MdXaml.Plugins.dll,12800,43247,36922,10,12,24,1,4,0,37,11.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,7.0,7.0,0.0,26.0,14.0,68,14
Microsoft.AspNetCore.NodeServices,3.1.32,ok,,netcoreapp3.1,lib/netcoreapp3.1/Microsoft.AspNetCore.NodeServices.dll,63376,91219,61784,11,20,17,0,6,0,37,,,,,,,,,,,,,,120,27
NJsonSchema.Yaml,11.6.1,ok,,netstandard2.0,lib/netstandard2.0/NJsonSchema.Yaml.dll,23552,71964,61075,2,10,27,0,1,0,37,,,,,,,,,,,,,,122,49
xab.androidlibv2raylite,1.0.0.1,ok,lib,monoandroid11.0,lib/monoandroid11.0/AndroidLibV2rayLite.dll,32256,52590,32083,3,14,23,0,2,0,37,17.0,9.0,3.0,5.0,11.0,5.0,0.0,0.0,1.0,2.0,1.0,15.0,12.0,92,12
Google.Api.Gax.Rest,4.15.0,ok,,netstandard2.0,lib/netstandard2.0/Google.Api.Gax.Rest.dll,27136,78895,66641,6,22,15,0,5,0,37,,,,,,,,,,,,,,109,27
Vanara.PInvoke.DwmApi,5.0.7,ok,lib,netstandard2.1,lib/netstandard2.1/Vanara.PInvoke.DwmApi.dll,18432,74668,222099,20,32,5,0,3,2,37,1.0,0.0,1.0,31.0,3.0,0.0,0.0,0.0,0.0,1.0,20.0,167.0,25.0,54,25
NativeMemoryArray,1.2.2,ok,lib,netstandard2.1,lib/netstandard2.1/NativeMemoryArray.dll,18432,60005,50767,4,32,5,0,1,0,37,8.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,50.0,17.0,69,17
Microsoft.Extensions.AmbientMetadata.Application,10.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.AmbientMetadata.Application.dll,39224,85970,148435,4,5,32,0,1,0,37,,,,,,,,,,,,,,152,40
Microsoft.CodeAnalysis.EditorFeatures.Text,4.14.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.CodeAnalysis.EditorFeatures.Text.dll,60208,93722,368655,1,9,26,2,0,0,37,55.0,1.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,29.0,171,29
Senparc.CO2NET.Cache.Memcached,5.1.3,ok,lib,netstandard2.0,lib/netstandard2.0/Senparc.CO2NET.Cache.Memcached.dll,27648,75923,63034,5,34,3,0,1,0,37,39.0,1.0,6.0,13.0,23.0,0.0,3.0,0.0,0.0,3.0,3.0,113.0,27.0,92,27
Blazor-Analytics,4.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Blazor-Analytics.dll,17920,34180,26178,6,31,6,0,3,0,37,19.0,9.0,1.0,4.0,26.0,11.0,12.0,0.0,2.0,3.0,2.0,90.0,19.0,68,19
Volo.Abp.TestBase,10.6.0,ok,lib,netstandard2.1,lib/netstandard2.1/Volo.Abp.TestBase.dll,13312,72219,89293,6,29,7,0,5,0,36,5.0,29.0,1.0,0.0,29.0,5.0,5.0,0.0,1.0,3.0,0.0,30.0,15.0,57,15
Vanara.Windows.Extensions,5.0.7,ok,lib,netstandard2.1,lib/netstandard2.1/Vanara.Windows.Extensions.dll,19456,75624,144406,5,28,8,0,2,1,36,4.0,1.0,4.0,22.0,7.0,0.0,5.0,0.0,0.0,2.0,3.0,19.0,13.0,59,13
Microsoft.VisualStudio.LanguageServer.Client,17.14.60,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.LanguageServer.Client.dll,24592,79286,313776,18,15,19,2,5,0,36,1.0,1.0,0.0,0.0,32.0,30.0,1.0,0.0,9.0,11.0,4.0,57.0,24.0,50,24
BasicUndo,0.9.3,ok,lib,net45,lib/net45/BasicUndo.dll,17408,25428,18601,2,2,30,4,0,0,36,52.0,0.0,20.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,16.0,6.0,75,6
System.IO.MemoryMappedFiles,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.MemoryMappedFiles.dll,24304,79656,196993,8,30,6,0,0,0,36,,,,,,,,,,,,,,41,9
Microsoft.Agents.AI.A2A,1.20.0-preview.260831.1,ok,lib,net10.0,lib/net10.0/Microsoft.Agents.AI.A2A.dll,69944,99619,152643,7,15,21,0,3,0,36,66.0,7.0,30.0,7.0,9.0,0.0,1.0,0.0,0.0,4.0,7.0,133.0,30.0,195,30
Microsoft.Orleans.Persistence.DynamoDB,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Persistence.DynamoDB.dll,118072,127829,164090,7,16,20,0,4,0,36,91.0,1.0,25.0,9.0,7.0,0.0,7.0,0.0,0.0,3.0,3.0,290.0,49.0,217,49
Bugsnag.ConfigurationSection,4.1.1,ok,lib,net462,lib/net462/Bugsnag.ConfigurationSection.dll,16384,33827,26483,1,0,36,0,1,0,36,24.0,4.0,3.0,1.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,35.0,8.0,59,8
WebRtcVadSharp,1.3.2,ok,lib,netstandard2.0,lib/netstandard2.0/WebRtcVadSharp.dll,11264,71076,487887,7,30,6,0,3,0,36,10.0,1.0,0.0,0.0,42.0,20.0,21.0,0.0,2.0,2.0,3.0,20.0,9.0,62,9
Microsoft.Azure.Commerce.UsageAggregates,1.5.3,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Commerce.UsageAggregates.dll,28752,66665,51584,10,4,32,0,10,0,36,2.0,1.0,4.0,2.0,18.0,9.0,7.0,0.0,2.0,4.0,3.0,53.0,14.0,77,14
Finbuckle.MultiTenant.EntityFrameworkCore,10.1.3,ok,lib,net10.0,lib/net10.0/Finbuckle.MultiTenant.EntityFrameworkCore.dll,33280,64349,49175,15,28,8,0,5,0,36,26.0,4.0,23.0,15.0,17.0,3.0,3.0,0.0,1.0,10.0,10.0,89.0,36.0,104,36
Microsoft.AspNetCore.Localization,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Localization.dll,31072,65726,48423,13,16,20,0,16,0,36,,,,,,,,,,,,,,84,19
Microsoft.Build.Locator,1.11.2,ok,,net8.0,lib/net8.0/Microsoft.Build.Locator.dll,50720,92291,86814,4,7,29,0,1,0,36,,,,,,,,,,,,,,156,30
Stashbox.Extensions.Dependencyinjection,6.0.0,ok,lib,netstandard2.1,lib/netstandard2.1/Stashbox.Extensions.DependencyInjection.dll,20480,74842,112518,3,33,3,0,3,0,36,5.0,0.0,34.0,26.0,8.0,0.0,8.0,0.0,0.0,1.0,2.0,68.0,31.0,105,31
Microsoft.Identity.Web.Certificate,4.14.2,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Identity.Web.Certificate.dll,51504,90141,194357,5,19,17,0,12,0,36,,,,,,,,,,,,,,134,36
Volo.Abp.PermissionManagement.EntityFrameworkCore,10.6.0,ok,lib,net10.0,lib/net10.0/Volo.Abp.PermissionManagement.EntityFrameworkCore.dll,36864,57791,43356,8,13,22,0,6,0,35,25.0,1.0,5.0,1.0,20.0,4.0,4.0,0.0,1.0,2.0,1.0,158.0,41.0,111,41
SerilogTimings,3.1.0,ok,,netstandard2.0,lib/netstandard2.0/SerilogTimings.dll,12288,41483,35053,5,26,9,0,0,0,35,,,,,,,,,,,,,,61,21
System.Diagnostics.Debug,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Diagnostics.Debug.dll,23776,79405,149774,9,25,10,0,7,0,35,,,,,,,,,,,,,,48,10
System.Security.Cryptography.OpenSsl,5.0.0,ok,,netstandard2.0,ref/netstandard2.0/System.Security.Cryptography.OpenSsl.dll,23592,79551,350364,4,28,7,0,16,0,35,,,,,,,,,,,,,,54,7
Microsoft.AspNetCore.SignalR.Protocols.Json,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.SignalR.Protocols.Json.dll,43304,88261,112705,3,6,29,0,3,0,35,,,,,,,,,,,,,,148,35
Microsoft.VisualStudio.VsInteractiveWindow,4.0.0,ok,lib,net472,lib/net472/Microsoft.VisualStudio.VsInteractiveWindow.dll,91536,135208,831414,7,9,26,0,1,0,35,20.0,3.0,16.0,2.0,8.0,6.0,0.0,0.0,4.0,6.0,3.0,81.0,27.0,115,27
AspNet.Security.OAuth.Apple,10.0.0,ok,lib,net10.0,lib/net10.0/AspNet.Security.OAuth.Apple.dll,48128,73951,51966,12,17,18,0,8,0,35,40.0,10.0,18.0,5.0,12.0,2.0,1.0,0.0,0.0,6.0,4.0,138.0,37.0,129,37
WinApi.Utils,4.0.0,ok,lib,netstandard1.4,lib/netstandard1.4/WinApi.Utils.dll,10752,21879,16523,5,27,8,0,4,0,35,5.0,12.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,6.0,47,6
Microsoft.Extensions.Caching.SqlServer,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Caching.SqlServer.dll,51024,89350,113533,5,9,26,0,2,0,35,,,,,,,,,,,,,,143,42
gfoidl.Base64,2.0.0,ok,lib,net7.0,lib/net7.0/gfoidl.Base64.dll,38912,55833,37624,4,26,9,0,1,0,35,35.0,1.0,8.0,4.0,22.0,22.0,0.0,0.0,1.0,3.0,2.0,34.0,29.0,205,29
Senparc.AI.Agents,0.7.3,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.AI.Agents.dll,19968,40804,31173,5,26,9,0,6,4,35,14.0,6.0,0.0,16.0,15.0,0.0,3.0,0.0,0.0,2.0,2.0,40.0,11.0,70,11
runtime.any.System.Runtime.InteropServices,4.3.0,ok,,netstandard1.6,lib/netstandard1.6/System.Runtime.InteropServices.dll,34200,83721,71496,12,19,16,0,4,0,35,,,,,,,,,,,,,,47,15
Serilog.Extensions.Logging,10.0.0,ok,,netstandard2.1,lib/netstandard2.1/Serilog.Extensions.Logging.dll,27648,79570,121453,7,15,20,0,3,0,35,,,,,,,,,,,,,,122,29
Microsoft.Azure.WebJobs.Core,3.0.47,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.WebJobs.dll,30008,85183,64001,22,7,27,0,18,0,34,,,,,,,,,,,,,,74,25
SkiaSharp.HarfBuzz,4.151.2,ok,,netstandard2.1,lib/netstandard2.1/SkiaSharp.HarfBuzz.dll,25440,80397,232810,6,29,5,0,4,0,34,,,,,,,,,,,,,,47,12
System.Runtime.Serialization.Primitives,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Runtime.Serialization.Primitives.dll,25024,79642,222471,15,5,29,0,18,0,34,,,,,,,,,,,,,,67,16
Numerge,1.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Numerge.dll,27648,42001,28605,8,5,29,0,5,0,34,5.0,0.0,22.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,62.0,29.0,128,29
Microsoft.Extensions.Features,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Features.dll,30032,81927,91732,5,13,21,0,4,0,34,,,,,,,,,,,,,,104,31
Serilog.Sinks.ApplicationInsights,5.0.1,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.ApplicationInsights.dll,24064,77202,85311,14,24,10,0,10,0,34,,,,,,,,,,,,,,99,26
Microsoft.Toolkit.Wpf.UI.XamlHost,6.1.2,ok,lib,netcoreapp3.0,lib/netcoreapp3.0/Microsoft.Toolkit.Wpf.UI.XamlHost.dll,28192,81006,81137,4,22,11,1,4,0,34,14.0,17.0,4.0,4.0,18.0,0.0,4.0,0.0,0.0,2.0,1.0,23.0,9.0,60,9
AspNetCore.HealthChecks.Uris,9.0.0,ok,,netstandard2.0,lib/netstandard2.0/HealthChecks.Uris.dll,28160,74589,56548,5,23,11,0,3,0,34,,,,,,,,,,,,,,85,24
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,25896,80126,90963,8,5,29,0,10,0,34,,,,,,,,,,,,,,80,29
