package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct,documentation_location,xml_doc_file,readme,obtainable_by_download,download_url,size_kb,handwritten_site_status,github_docs_folder_status,github_wiki_status,github_pages_status,homepage_status,has_working_link
Microsoft.TeamFoundationServer.ExtendedClient,20.256.2,8515247.0,hand-written site; xml docs; homepage,2,https://go.microsoft.com/fwlink/?LinkId=613084,,,,,lib/net472/Microsoft.TeamFoundation.Build.Client.xml,,,,,https://go.microsoft.com/fwlink/?LinkId=613084,,https://www.nuget.org/packages/Microsoft.TeamFoundationServer.ExtendedClient,,in the package,lib/net472/Microsoft.TeamFoundation.Build.Client.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.teamfoundationserver.extendedclient/20.256.2/microsoft.teamfoundationserver.extendedclient.20.256.2.nupkg,656.9,redirected,,,,redirected,Yes
Microsoft.VisualStudio.Shell.15.0,17.14.40264,8504517.0,hand-written site; xml docs; homepage,2,https://aka.ms/vsextensibility,,,,,lib/net472/Microsoft.VisualStudio.Shell.15.0.xml,,,,,https://aka.ms/vsextensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.Shell.15.0,,in the package,lib/net472/Microsoft.VisualStudio.Shell.15.0.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.shell.15.0/17.14.40264/microsoft.visualstudio.shell.15.0.17.14.40264.nupkg,2152.6,redirected,,,,redirected,Yes
Microsoft.CognitiveServices.Speech,1.51.2,8492679.0,hand-written site; readme; xml docs; homepage,2,https://aka.ms/csspeech,,readme.md,,,lib/net462/Microsoft.CognitiveServices.Speech.csharp.xml,,,,,https://aka.ms/csspeech,,https://www.nuget.org/packages/Microsoft.CognitiveServices.Speech,,in the package,lib/net462/Microsoft.CognitiveServices.Speech.csharp.xml,readme.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.cognitiveservices.speech/1.51.2/microsoft.cognitiveservices.speech.1.51.2.nupkg,464.4,redirected,,,,redirected,Yes
Cake.Common,6.2.0,8478179.0,hand-written site; xml docs; homepage,2,https://cakebuild.net/,,,,,lib/net10.0/Cake.Common.xml,https://github.com/cake-build/cake,,,,https://cakebuild.net/,,https://www.nuget.org/packages/Cake.Common,,in the package,lib/net10.0/Cake.Common.xml,,Yes,https://api.nuget.org/v3-flatcontainer/cake.common/6.2.0/cake.common.6.2.0.nupkg,1906.3,ok,,,,ok,Yes
Castle.LoggingFacility.MsLogging,3.1.0,8454296.0,homepage,1,,,,,,,https://github.com/volosoft/castle-logging-ms-adapter,,,,https://github.com/volosoft/castle-logging-ms-adapter,,https://www.nuget.org/packages/Castle.LoggingFacility.MsLogging,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.VisualStudio.RemoteControl,16.3.52,8448682.0,hand-written site; xml docs; homepage,2,https://aka.ms/VsExtensibility,,,,,lib/net45/Microsoft.VisualStudio.RemoteControl.xml,,,,,https://aka.ms/VsExtensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.RemoteControl,,in the package,lib/net45/Microsoft.VisualStudio.RemoteControl.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.remotecontrol/16.3.52/microsoft.visualstudio.remotecontrol.16.3.52.nupkg,46.8,redirected,,,,redirected,Yes
ServiceStack.OrmLite.SqlServer,10.1.4,8439054.0,xml docs; homepage,1,,,,,,lib/net10.0/ServiceStack.OrmLite.SqlServer.xml,https://github.com/servicestack/servicestack,,,,https://github.com/ServiceStack/ServiceStack,,https://www.nuget.org/packages/ServiceStack.OrmLite.SqlServer,,in the package,lib/net10.0/ServiceStack.OrmLite.SqlServer.xml,,Yes,https://api.nuget.org/v3-flatcontainer/servicestack.ormlite.sqlserver/10.1.4/servicestack.ormlite.sqlserver.10.1.4.nupkg,1.1,,,,,ok,Yes
BrotliSharpLib,0.3.3,8437569.0,xml docs; homepage,1,,,,,,lib/net20/BrotliSharpLib.xml,https://github.com/master131/brotlisharplib,,,,https://github.com/master131/BrotliSharpLib,,https://www.nuget.org/packages/BrotliSharpLib,,in the package,lib/net20/BrotliSharpLib.xml,,Yes,https://api.nuget.org/v3-flatcontainer/brotlisharplib/0.3.3/brotlisharplib.0.3.3.nupkg,14.0,,,,,ok,Yes
Microsoft.ServiceHub.Framework,4.8.55,8414875.0,readme; xml docs; homepage,1,,,README.md,,,lib/net472/Microsoft.ServiceHub.Framework.xml,https://github.com/microsoft/vs-servicehub,,,,https://github.com/microsoft/vs-servicehub,,https://www.nuget.org/packages/Microsoft.ServiceHub.Framework,,in the package,lib/net472/Microsoft.ServiceHub.Framework.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.servicehub.framework/4.8.55/microsoft.servicehub.framework.4.8.55.nupkg,437.8,,,,,ok,Yes
NATS.Net,3.2.0,8410414.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/NATS.Net.xml,https://github.com/nats-io/nats.net,,,,https://github.com/nats-io/nats.net,,https://www.nuget.org/packages/NATS.Net,,in the package,lib/net10.0/NATS.Net.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/nats.net/3.2.0/nats.net.3.2.0.nupkg,0.1,,,,,ok,Yes
Microsoft.VisualStudio.Shell.Interop,17.14.40260,8401926.0,hand-written site; xml docs; homepage,2,https://aka.ms/vsextensibility,,,,,lib/net20/Microsoft.VisualStudio.Shell.Interop.xml,,,,,https://aka.ms/vsextensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.Shell.Interop,,in the package,lib/net20/Microsoft.VisualStudio.Shell.Interop.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.shell.interop/17.14.40260/microsoft.visualstudio.shell.interop.17.14.40260.nupkg,21.2,redirected,,,,redirected,Yes
Microsoft.VisualStudio.Imaging,17.14.40264,8394063.0,hand-written site; xml docs; homepage,2,https://aka.ms/vsextensibility,,,,,lib/net472/Microsoft.VisualStudio.Imaging.xml,,,,,https://aka.ms/vsextensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.Imaging,,in the package,lib/net472/Microsoft.VisualStudio.Imaging.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.imaging/17.14.40264/microsoft.visualstudio.imaging.17.14.40264.nupkg,290.9,redirected,,,,redirected,Yes
Microsoft.VisualStudio.TextManager.Interop,17.14.40260,8381622.0,hand-written site; xml docs; homepage,2,https://aka.ms/vsextensibility,,,,,lib/net20/Microsoft.VisualStudio.TextManager.Interop.xml,,,,,https://aka.ms/vsextensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.TextManager.Interop,,in the package,lib/net20/Microsoft.VisualStudio.TextManager.Interop.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.textmanager.interop/17.14.40260/microsoft.visualstudio.textmanager.interop.17.14.40260.nupkg,21.2,redirected,,,,redirected,Yes
NUnitLite,4.6.1,8370227.0,hand-written site; homepage,2,https://nunit.org/,,,,,,https://github.com/nunit/nunit,,,,https://nunit.org/,,https://www.nuget.org/packages/NUnitLite,,not in the package,,,No,,0.0,ok,,,,ok,Yes
Twitter.Bootstrap,3.0.1.1,8352577.0,hand-written site; readme; homepage,2,http://getbootstrap.com/,,readme.txt,,,,,,,,http://getbootstrap.com/,,https://www.nuget.org/packages/Twitter.Bootstrap,,in the package,,readme.txt,Yes,https://api.nuget.org/v3-flatcontainer/twitter.bootstrap/3.0.1.1/twitter.bootstrap.3.0.1.1.nupkg,0.0,ok,,,,ok,Yes
Pidgin,3.5.1,8341145.0,readme; xml docs; homepage,1,,,README.md,,,lib/net7.0/Pidgin.xml,https://github.com/benjamin-hodgson/pidgin,,,,https://github.com/benjamin-hodgson/Pidgin,,https://www.nuget.org/packages/Pidgin,,in the package,lib/net7.0/Pidgin.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/pidgin/3.5.1/pidgin.3.5.1.nupkg,215.5,,,,,ok,Yes
NPoco.SqlServer,6.3.0,8331513.0,homepage,1,,,,,,,https://github.com/schotime/npoco,,,,https://github.com/schotime/NPoco,,https://www.nuget.org/packages/NPoco.SqlServer,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.Azure.Management.KeyVault,3.1.0,8233579.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.Azure.Management.KeyVault.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net,,https://www.nuget.org/packages/Microsoft.Azure.Management.KeyVault,,in the package,lib/net452/Microsoft.Azure.Management.KeyVault.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.azure.management.keyvault/3.1.0/microsoft.azure.management.keyvault.3.1.0.nupkg,279.8,,,,,ok,Yes
Accord.Statistics,3.8.0,8217689.0,hand-written site; xml docs; homepage,2,http://accord-framework.net/,,,,,lib/net35-unity%20full%20v3.5/Accord.Statistics.xml,,,,,http://accord-framework.net/,,https://www.nuget.org/packages/Accord.Statistics,,in the package,lib/net35-unity%20full%20v3.5/Accord.Statistics.xml,,Yes,https://api.nuget.org/v3-flatcontainer/accord.statistics/3.8.0/accord.statistics.3.8.0.nupkg,3595.2,ok,,,,ok,Yes
Microsoft.IO.Redist,6.1.3,8148253.0,xml docs; homepage,1,,,,,,lib/net472/Microsoft.IO.Redist.xml,https://github.com/dotnet/maintenance-packages,,,,https://github.com/dotnet/maintenance-packages,,https://www.nuget.org/packages/Microsoft.IO.Redist,,in the package,lib/net472/Microsoft.IO.Redist.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.io.redist/6.1.3/microsoft.io.redist.6.1.3.nupkg,114.0,,,,,ok,Yes
Testcontainers.MongoDb,4.15.0,8132993.0,hand-written site; readme; xml docs; homepage,2,https://dotnet.testcontainers.org/,,README.md,,,lib/net10.0/Testcontainers.MongoDb.xml,https://github.com/testcontainers/testcontainers-dotnet,,,,https://dotnet.testcontainers.org/,,https://www.nuget.org/packages/Testcontainers.MongoDb,,in the package,lib/net10.0/Testcontainers.MongoDb.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/testcontainers.mongodb/4.15.0/testcontainers.mongodb.4.15.0.nupkg,11.6,ok,,,,ok,Yes
Avalonia.Themes.Fluent,12.1.2,8125075.0,hand-written site; xml docs; homepage,2,https://avaloniaui.net/?utm_source=nuget&utm_medium=referral&utm_content=project_homepage_link,,,,,lib/net10.0/Avalonia.Themes.Fluent.xml,https://github.com/avaloniaui/avalonia,,,,https://avaloniaui.net/?utm_source=nuget&utm_medium=referral&utm_content=project_homepage_link,,https://www.nuget.org/packages/Avalonia.Themes.Fluent,,in the package,lib/net10.0/Avalonia.Themes.Fluent.xml,,Yes,https://api.nuget.org/v3-flatcontainer/avalonia.themes.fluent/12.1.2/avalonia.themes.fluent.12.1.2.nupkg,6.9,ok,,,,ok,Yes
Microsoft.Agents.AI.Abstractions,1.20.0,8114633.0,hand-written site; xml docs; homepage,2,https://learn.microsoft.com/agent-framework/,,,,,lib/net10.0/Microsoft.Agents.AI.Abstractions.xml,https://github.com/microsoft/agent-framework,,,,https://learn.microsoft.com/agent-framework/,,https://www.nuget.org/packages/Microsoft.Agents.AI.Abstractions,,in the package,lib/net10.0/Microsoft.Agents.AI.Abstractions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.agents.ai.abstractions/1.20.0/microsoft.agents.ai.abstractions.1.20.0.nupkg,276.3,ok,,,,ok,Yes
Mediator.SourceGenerator,3.0.2,8072573.0,readme; homepage,1,,,README.md,,,,https://github.com/martinothamar/mediator,,,,https://github.com/martinothamar/Mediator,,https://www.nuget.org/packages/Mediator.SourceGenerator,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/mediator.sourcegenerator/3.0.2/mediator.sourcegenerator.3.0.2.nupkg,0.0,,,,,ok,Yes
ClientDependency,1.9.10,8063851.0,homepage,1,,,,,,,https://github.com/shandem/clientdependency,,,,https://github.com/Shandem/ClientDependency,,https://www.nuget.org/packages/ClientDependency,,not in the package,,,No,,0.0,,,,,ok,Yes
PCLCrypto,2.0.147,8030016.0,xml docs; homepage,1,,,,,,lib/MonoAndroid23/PCLCrypto.xml,https://github.com/aarnott/pclcrypto,,,,https://github.com/aarnott/pclcrypto/,,https://www.nuget.org/packages/PCLCrypto,,in the package,lib/MonoAndroid23/PCLCrypto.xml,,Yes,https://api.nuget.org/v3-flatcontainer/pclcrypto/2.0.147/pclcrypto.2.0.147.nupkg,169.9,,,,,ok,Yes
MvvmCross,10.1.2,7988162.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/MvvmCross.xml,https://github.com/mvvmcross/mvvmcross,,,,https://github.com/MvvmCross/MvvmCross,,https://www.nuget.org/packages/MvvmCross,,in the package,lib/net10.0/MvvmCross.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/mvvmcross/10.1.2/mvvmcross.10.1.2.nupkg,54.6,,,,,ok,Yes
NAudio.Wasapi,22.0.0,7985615.0,xml docs; homepage,1,,,,,,lib/netstandard2.0/NAudio.Wasapi.xml,https://github.com/naudio/naudio,,,,https://github.com/naudio/NAudio,,https://www.nuget.org/packages/NAudio.Wasapi,,in the package,lib/netstandard2.0/NAudio.Wasapi.xml,,Yes,https://api.nuget.org/v3-flatcontainer/naudio.wasapi/22.0.0/naudio.wasapi.22.0.0.nupkg,494.8,,,,,ok,Yes
Microsoft.ILVerification,10.0.12,7895592.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.ILVerification,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.VisualStudio.Utilities.Internal,16.3.90,7890977.0,hand-written site; xml docs; homepage,2,https://aka.ms/VsExtensibility,,,,,lib/net45/Microsoft.VisualStudio.Utilities.Internal.xml,,,,,https://aka.ms/VsExtensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.Utilities.Internal,,in the package,lib/net45/Microsoft.VisualStudio.Utilities.Internal.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.utilities.internal/16.3.90/microsoft.visualstudio.utilities.internal.16.3.90.nupkg,155.6,redirected,,,,redirected,Yes
Quartz.Plugins.TimeZoneConverter,4.0.1,7862422.0,hand-written site; readme; xml docs; homepage,2,https://www.quartz-scheduler.net/,,README.md,,,lib/net10.0/Quartz.Plugins.TimeZoneConverter.xml,https://github.com/quartznet/quartznet,,,,https://www.quartz-scheduler.net/,,https://www.nuget.org/packages/Quartz.Plugins.TimeZoneConverter,,in the package,lib/net10.0/Quartz.Plugins.TimeZoneConverter.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/quartz.plugins.timezoneconverter/4.0.1/quartz.plugins.timezoneconverter.4.0.1.nupkg,3.5,ok,,,,ok,Yes
Avalara.AvaTax,26.8.3,7851142.0,hand-written site; xml docs; homepage,2,https://developer.avalara.com/,,,,,lib/net20/Avalara.AvaTax.RestClient.xml,,,,,https://developer.avalara.com/,,https://www.nuget.org/packages/Avalara.AvaTax,,in the package,lib/net20/Avalara.AvaTax.RestClient.xml,,Yes,https://api.nuget.org/v3-flatcontainer/avalara.avatax/26.8.3/avalara.avatax.26.8.3.nupkg,3485.2,ok,,,,ok,Yes
CommonMark.NET,0.15.1,7841434.0,xml docs; homepage,1,,,,,,lib/net20/CommonMark.xml,https://github.com/knagis/commonmark.net,,,,https://github.com/Knagis/CommonMark.NET/,,https://www.nuget.org/packages/CommonMark.NET,,in the package,lib/net20/CommonMark.xml,,Yes,https://api.nuget.org/v3-flatcontainer/commonmark.net/0.15.1/commonmark.net.0.15.1.nupkg,95.7,,,,,ok,Yes
Microsoft.Orleans.Reminders,10.3.1,7794442.0,xml docs; homepage,1,,,,,,lib/net10.0/Orleans.Reminders.xml,https://github.com/dotnet/orleans,,,,https://github.com/dotnet/orleans,,https://www.nuget.org/packages/Microsoft.Orleans.Reminders,,in the package,lib/net10.0/Orleans.Reminders.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.orleans.reminders/10.3.1/microsoft.orleans.reminders.10.3.1.nupkg,50.3,,,,,ok,Yes
Microsoft.Azure.Management.Storage,25.0.0,7771143.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.Azure.Management.Storage.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net,,https://www.nuget.org/packages/Microsoft.Azure.Management.Storage,,in the package,lib/net452/Microsoft.Azure.Management.Storage.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.azure.management.storage/25.0.0/microsoft.azure.management.storage.25.0.0.nupkg,1155.9,,,,,ok,Yes
Pgvector,0.3.2,7746576.0,readme; homepage,1,,,README.md,,,,https://github.com/pgvector/pgvector-dotnet,,,,https://github.com/pgvector/pgvector-dotnet,,https://www.nuget.org/packages/Pgvector,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/pgvector/0.3.2/pgvector.0.3.2.nupkg,0.0,,,,,ok,Yes
linq2db.EntityFrameworkCore,10.5.0,7710107.0,hand-written site; readme; xml docs; homepage,2,https://linq2db.github.io/,,readme.md,,,lib/net10.0/linq2db.EntityFrameworkCore.xml,https://github.com/linq2db/linq2db,,,,https://linq2db.github.io/,,https://www.nuget.org/packages/linq2db.EntityFrameworkCore,,in the package,lib/net10.0/linq2db.EntityFrameworkCore.xml,readme.md,Yes,https://api.nuget.org/v3-flatcontainer/linq2db.entityframeworkcore/10.5.0/linq2db.entityframeworkcore.10.5.0.nupkg,160.3,ok,,,,ok,Yes
Volo.Abp.SettingManagement.EntityFrameworkCore,10.6.0,7697832.0,hand-written site; xml docs; homepage,2,https://abp.io/,,,,,lib/net10.0/Volo.Abp.SettingManagement.EntityFrameworkCore.xml,https://github.com/abpframework/abp,,,,https://abp.io/,,https://www.nuget.org/packages/Volo.Abp.SettingManagement.EntityFrameworkCore,,in the package,lib/net10.0/Volo.Abp.SettingManagement.EntityFrameworkCore.xml,,Yes,https://api.nuget.org/v3-flatcontainer/volo.abp.settingmanagement.entityframeworkcore/10.6.0/volo.abp.settingmanagement.entityframeworkcore.10.6.0.nupkg,0.2,ok,,,,ok,Yes
Wcwidth,4.0.1,7656686.0,xml docs; homepage,1,,,,,,lib/net10.0/Wcwidth.xml,https://github.com/spectreconsole/wcwidth,,,,https://github.com/spectreconsole/wcwidth,,https://www.nuget.org/packages/Wcwidth,,in the package,lib/net10.0/Wcwidth.xml,,Yes,https://api.nuget.org/v3-flatcontainer/wcwidth/4.0.1/wcwidth.4.0.1.nupkg,5.0,,,,,ok,Yes
SQLite,3.53.4,7645846.0,hand-written site; readme; homepage,2,https://sqlite.org/,,README.md,,,,,,,,https://sqlite.org/,,https://www.nuget.org/packages/SQLite,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/sqlite/3.53.4/sqlite.3.53.4.nupkg,0.0,ok,,,,ok,Yes
Volo.Abp.PermissionManagement.EntityFrameworkCore,10.6.0,7641812.0,hand-written site; xml docs; homepage,2,https://abp.io/,,,,,lib/net10.0/Volo.Abp.PermissionManagement.EntityFrameworkCore.xml,https://github.com/abpframework/abp,,,,https://abp.io/,,https://www.nuget.org/packages/Volo.Abp.PermissionManagement.EntityFrameworkCore,,in the package,lib/net10.0/Volo.Abp.PermissionManagement.EntityFrameworkCore.xml,,Yes,https://api.nuget.org/v3-flatcontainer/volo.abp.permissionmanagement.entityframeworkcore/10.6.0/volo.abp.permissionmanagement.entityframeworkcore.10.6.0.nupkg,0.2,ok,,,,ok,Yes
Aspire.Hosting.Testing,13.5.3,7610467.0,xml docs; homepage,1,,,,,,lib/net10.0/Aspire.Hosting.Testing.xml,https://github.com/microsoft/aspire,,,,https://github.com/microsoft/aspire,,https://www.nuget.org/packages/Aspire.Hosting.Testing,,in the package,lib/net10.0/Aspire.Hosting.Testing.xml,,Yes,https://api.nuget.org/v3-flatcontainer/aspire.hosting.testing/13.5.3/aspire.hosting.testing.13.5.3.nupkg,29.8,,,,,ok,Yes
Nett,0.15.0,7566162.0,xml docs; homepage,1,,,,,,lib/net40/Nett.xml,https://github.com/paiden/nett,,,,https://github.com/paiden/Nett,,https://www.nuget.org/packages/Nett,,in the package,lib/net40/Nett.xml,,Yes,https://api.nuget.org/v3-flatcontainer/nett/0.15.0/nett.0.15.0.nupkg,18.6,,,,,ok,Yes
FsCheck.Xunit,3.4.0,7530217.0,hand-written site; readme; xml docs; homepage,2,https://fscheck.github.io/FsCheck/,,README.md,,,lib/net462/FsCheck.Xunit.xml,https://github.com/fscheck/fscheck,,,,https://fscheck.github.io/FsCheck/,,https://www.nuget.org/packages/FsCheck.Xunit,,in the package,lib/net462/FsCheck.Xunit.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/fscheck.xunit/3.4.0/fscheck.xunit.3.4.0.nupkg,5.9,ok,,,,ok,Yes
DryIoc.Microsoft.DependencyInjection,6.2.0,7511470.0,xml docs; homepage,1,,,,,,lib/net6.0/DryIoc.Microsoft.DependencyInjection.xml,https://github.com/dadhi/dryioc,,,,https://github.com/dadhi/DryIoc,,https://www.nuget.org/packages/DryIoc.Microsoft.DependencyInjection,,in the package,lib/net6.0/DryIoc.Microsoft.DependencyInjection.xml,,Yes,https://api.nuget.org/v3-flatcontainer/dryioc.microsoft.dependencyinjection/6.2.0/dryioc.microsoft.dependencyinjection.6.2.0.nupkg,13.4,,,,,ok,Yes
Avalonia.Diagnostics,11.3.21,7482824.0,hand-written site; xml docs; homepage,2,https://avaloniaui.net/?utm_source=nuget&utm_medium=referral&utm_content=project_homepage_link,,,,,lib/net6.0/Avalonia.Diagnostics.xml,https://github.com/avaloniaui/avalonia,,,,https://avaloniaui.net/?utm_source=nuget&utm_medium=referral&utm_content=project_homepage_link,,https://www.nuget.org/packages/Avalonia.Diagnostics,,in the package,lib/net6.0/Avalonia.Diagnostics.xml,,Yes,https://api.nuget.org/v3-flatcontainer/avalonia.diagnostics/11.3.21/avalonia.diagnostics.11.3.21.nupkg,285.9,ok,,,,ok,Yes
Microsoft.VisualStudio.Shell.Interop.8.0,17.14.40260,7477424.0,hand-written site; xml docs; homepage,2,https://aka.ms/vsextensibility,,,,,lib/net20/Microsoft.VisualStudio.Shell.Interop.8.0.xml,,,,,https://aka.ms/vsextensibility,,https://www.nuget.org/packages/Microsoft.VisualStudio.Shell.Interop.8.0,,in the package,lib/net20/Microsoft.VisualStudio.Shell.Interop.8.0.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.shell.interop.8.0/17.14.40260/microsoft.visualstudio.shell.interop.8.0.17.14.40260.nupkg,21.1,redirected,,,,redirected,Yes
